cluster_269	5	ANGPT1	ANGPT2	FLT1	FLT4	KDR
cluster_270	6	AFF1	ELL	MLLT1	MLLT10	MLLT3	MLLT6
cluster_271	6	GMPS	HPRT1	IMPDH1	IMPDH2	ITPA	TPMT
cluster_272	4	ANGPT1	FLT1	FLT4	KDR
cluster_273	5	IP6K1	IP6K2	IPPK	PPIP5K1	PPIP5K2
cluster_274	4	DLAT	PDHA1	PDHX	PDP2
cluster_275	5	LOC102724788	PRODH	PYCR1	PYCR2	PYCR3
cluster_276	5	DSC2	DSG2	JUP	PKP2	TMEM43
cluster_277	7	CUL3	GLI1	GLI2	GLI3	SPOP	SPOPL	SUFU
cluster_278	6	DCTN4	EMC1	EMC2	EMC3	EMC4	EMC6
cluster_279	5	CASC3	CCDC9	MAGOH	PYM1	RBM8A
cluster_280	4	AQP2	PRKACA	PRKACB	PRKACG
cluster_281	4	EZR	MSN	RDX	SDC2
cluster_282	6	ACD	CTC1	POT1	TERF2	TERF2IP	TINF2
cluster_283	5	BCL10	CARD10	CARD11	CARD14	PRKCQ
cluster_284	4	BCL10	CARD10	CARD14	PRKCQ
cluster_285	5	ELL	MLLT1	MLLT10	MLLT3	MLLT6
cluster_286	5	RAD51B	RAD51C	RAD51D	SFR1	XRCC2
cluster_287	7	ACAT2	HMGCL	HMGCLL1	HMGCS1	HMGCS2	OXCT1	OXCT2
cluster_288	10	ACTR10	ACTR1A	ACTR1B	DCTN1	DCTN2	DCTN3	DCTN4	DCTN5	DCTN6	HAP1
cluster_289	6	LAMTOR1	LAMTOR2	LAMTOR3	LAMTOR4	LAMTOR5	RGP1
cluster_290	4	BCL2	BCL2L1	BID	CTSD
cluster_291	4	HBA1	HBA2	HBG1	HBG2
cluster_292	4	SDHB	SDHC	SDHD	TMEM127
cluster_293	4	ITCH	JUN	MAPK8	MAPK9
cluster_294	5	C11orf74	IFT122	IFT140	IFT43	WDR19
cluster_295	6	AJUBA	LATS1	LATS2	LIMD1	SAV1	WTIP
cluster_296	5	HSP90AA1	HSP90AB1	HSPA4	HSPA8	LRRK2
cluster_297	12	AIMP1	AIMP2	DARS1	EEF1E1	EPRS1	IARS1	KARS1	LARS1	MARS1	QARS1	RARS1	SDCBP
cluster_298	7	CDC45	CLSPN	MCM10	MRC1	TIMELESS	TIPIN	WDHD1
cluster_299	5	INSR	IRS1	IRS2	IRS4	PRKCE
cluster_300	4	CLPB	CLPP	CLPX	TBX22
cluster_301	4	IP6K1	IPPK	PPIP5K1	PPIP5K2
cluster_302	5	IP6K1	IP6K3	IPPK	PPIP5K1	PPIP5K2
cluster_303	7	CASC3	CCDC9	EIF4A3	MAGOH	MAGOHB	PYM1	UPF3B
cluster_304	5	CLUAP1	IFT74	IFT88	TTC26	UBXN10
cluster_305	4	CTNNB1	PRKACA	PRKACB	PRKACG
cluster_306	5	PPP2CA	PPP2CB	PPP2R1A	PPP2R1B	TGFBR2
cluster_307	4	AGER	CYBB	NOX1	NOX4
cluster_308	4	NDE1	NDEL1	PAFAH1B1	YWHAE
cluster_309	5	PAH	PCBD1	PCBD2	QDPR	TH
cluster_310	12	CCT2	CCT3	CCT4	CCT5	CCT6A	CCT7	CCT8	PPP2CA	PPP2CB	PPP2R2C	PPP4C	TCP1
