cluster_0	7	CT47A10	CT47A2	CT47A3	CT47A4	CT47A5	CT47A8	CT47A9
cluster_1	12	KRTAP10-1	KRTAP10-10	KRTAP10-11	KRTAP10-12	KRTAP10-3	KRTAP10-4	KRTAP10-5	KRTAP10-7	KRTAP10-8	KRTAP10-9	KRTAP12-1	KRTAP12-3
cluster_2	6	CST11	LCN10	LCN12	LCN6	LCN8	LCN9
cluster_3	9	ETDA	ETDB	ETDC	FAM240C	SCYGR5	SCYGR7	SMIM28	SMIM38	TMDD1
cluster_4	34	MZF1	NKAPL	PGBD1	SCAND1	ZBED9	ZKSCAN1	ZKSCAN3	ZKSCAN4	ZKSCAN5	ZKSCAN7	ZKSCAN8	ZNF174	ZNF18	ZNF197	ZNF213	ZNF232	ZNF24	ZNF394	ZNF396	ZNF397	ZNF444	ZNF446	ZNF483	ZNF500	ZSCAN1	ZSCAN18	ZSCAN20	ZSCAN21	ZSCAN22	ZSCAN23	ZSCAN30	ZSCAN32	ZSCAN9	ZSWIM3
cluster_5	9	KRTAP5-1	KRTAP5-10	KRTAP5-11	KRTAP5-2	KRTAP5-4	KRTAP5-5	KRTAP5-6	KRTAP5-7	KRTAP5-9
cluster_6	5	GMCL1	XAGE1A	XAGE1B	XAGE2	XAGE3
cluster_7	8	GIMAP1	GIMAP1-GIMAP5	GIMAP2	GIMAP4	GIMAP5	GIMAP6	GIMAP7	GIMAP8
cluster_8	10	CKLF	CMTM1	CMTM2	CMTM3	CMTM4	CMTM5	CMTM6	CMTM7	CMTM8	PLLP
cluster_9	5	ACTRT3	LRRC31	LRRC34	LRRIQ4	MYNN
cluster_10	6	SPINT4	WFDC11	WFDC13	WFDC6	WFDC8	WFDC9
cluster_11	7	ZNF28	ZNF320	ZNF468	ZNF613	ZNF701	ZNF799	ZNF816
cluster_12	8	C11orf49	KIAA1841	LRRC49	NICN1	TBC1D19	TPGS1	TPGS2	TTLL1
cluster_13	31	KRT27	KRT33A	KRT33B	KRT34	KRT35	KRT38	KRT71	KRT85	KRTAP1-1	KRTAP1-3	KRTAP1-5	KRTAP11-1	KRTAP17-1	KRTAP2-1	KRTAP3-1	KRTAP3-2	KRTAP4-1	KRTAP4-11	KRTAP4-12	KRTAP4-2	KRTAP4-3	KRTAP4-4	KRTAP4-5	KRTAP4-6	KRTAP4-7	KRTAP4-8	KRTAP8-1	KRTAP9-3	KRTAP9-4	KRTAP9-8	KRTAP9-9
cluster_14	5	ARL10	ARL16	ARL9	RASL11A	RASL11B
cluster_15	3	KRTAP21-1	KRTAP21-2	KRTAP21-3
cluster_16	7	OR8B12	OR8B2	OR8B3	OR8B4	OR8B8	OR8D1	OR8D2
cluster_17	21	DEFB110	DEFB112	DEFB113	DEFB114	DEFB115	DEFB116	DEFB118	DEFB119	DEFB121	DEFB123	DEFB124	DEFB125	DEFB126	DEFB127	DEFB128	DEFB129	DEFB130A	DEFB131A	DEFB132	DEFB134	DEFB135
cluster_18	4	KRTAP5-10	KRTAP5-11	KRTAP5-6	KRTAP5-7
cluster_19	4	IQCK	KNOP1	ZNF106	ZNF91
cluster_20	3	C2orf16	CCDC121	ZNF512
cluster_21	18	KRTAP1-4	KRTAP11-1	KRTAP13-1	KRTAP13-3	KRTAP15-1	KRTAP20-1	KRTAP20-2	KRTAP22-1	KRTAP24-1	KRTAP25-1	KRTAP26-1	KRTAP27-1	KRTAP6-1	KRTAP6-2	KRTAP6-3	KRTAP7-1	KRTAP8-1	SCYGR1
cluster_22	6	LRRN4	UPK1A	UPK1B	UPK2	UPK3A	UPK3B
cluster_23	6	LY6G5B	LY6G5C	LY6G6C	LY6G6D	LY6G6E	LY6G6F
cluster_24	5	LRRC8A	LRRC8B	LRRC8C	LRRC8D	LRRC8E
