cluster_1636	4	AAR2	EAPP	TSSC4	TTC27
cluster_1637	4	AARSD1	PSMC2	PSMD2	PSMD3
cluster_1638	4	AATK	CNOT1	CNOT10	CNOT9
cluster_1639	4	AATK	PPP1CA	PPP1CB	PPP1CC
cluster_1640	4	ABCD3	HRAS	KRAS	NRAS
cluster_1641	4	ABCG2	DBN1	MYO5C	SYNPO
cluster_1642	4	ABI1	CYFIP1	CYFIP2	HSPA8
cluster_1643	4	ABI1	CYFIP1	NCKAP1	SDC1
cluster_1644	4	ABI1	CYFIP2	FGFR1OP2	NCKAP1
cluster_1645	4	ABI1	CYFIP2	NCKAP1	PAAT
cluster_1646	4	ABI1	CYFIP2	NCKAP1	RIN3
cluster_1647	4	ABI1	KCNK3	NHSL3	WASF1
cluster_1648	4	ABI1	NCKAP1	NXN	WASF1
cluster_1649	4	ABI1	NCKAP1	UBXN11	WASF1
cluster_1650	4	ABI1	TUBA1B	TUBB	TUBB4B
cluster_1651	4	ABL1	ADAM10	FYN	NCK1
cluster_1652	4	ABL1	BAZ2A	FYN	NCK1
cluster_1653	4	ABL1	CCKBR	FYN	NCK1
cluster_1654	4	ABL1	CELSR3	FYN	NCK1
cluster_1655	4	ABL1	CNTNAP1	FYN	NCK1
cluster_1656	4	ABL1	CYP4F2	FYN	NCK1
cluster_1657	4	ABL1	FAM110A	FYN	NCK1
cluster_1658	4	ABL1	FYN	GNS	NCK1
cluster_1659	4	ABL1	FYN	GPR45	NCK1
cluster_1660	4	ABL1	FYN	GSTZ1	NCK1
cluster_1661	4	ABL1	FYN	HOXC8	NCK1
cluster_1662	4	ABL1	FYN	KMT2B	NCK1
cluster_1663	4	ABL1	FYN	NCK1	NCKAP5
cluster_1664	4	ABL1	FYN	NCK1	NEK8
cluster_1665	4	ABL1	FYN	NCK1	PAX3
cluster_1666	4	ABL1	FYN	NCK1	PRICKLE3
cluster_1667	4	ABL1	FYN	NCK1	RIMS1
cluster_1668	4	ABL1	FYN	NCK1	RPP38
cluster_1669	4	ABL1	FYN	NCK1	SCARF2
cluster_1670	4	ABL1	FYN	NCK1	SELENON
cluster_1671	4	ABL1	FYN	NCK1	SEMA7A
cluster_1672	4	ABL1	FYN	NCK1	SNX12
cluster_1673	4	ABL1	FYN	NCK1	SNX3
cluster_1674	4	ABL1	FYN	NCK1	SP1
cluster_1675	4	ABL1	FYN	NCK1	TRIM39
cluster_1676	4	ABL2	CDC37	HSP90AA1	HSP90AB1
cluster_1677	4	ABL2	EPHA4	EPHA7	EPHB2
cluster_1678	4	ABRA	ACTR10	DCTN4	DCTN6
cluster_1679	4	ABRAXAS2	COPS5	COPS6	DCUN1D1
cluster_1680	4	ABRAXAS2	PAAF1	PSMD10	PSMD5
cluster_1681	4	ACAD11	HNRNPA2B1	HNRNPH1	ILF2
cluster_1682	4	ACAD9	ACKR2	ECSIT	NDUFAF1
cluster_1683	4	ACAD9	ADGRE5	ECSIT	NDUFAF1
cluster_1684	4	ACAD9	ASPH	ECSIT	NDUFAF1
cluster_1685	4	ACAD9	C3AR1	ECSIT	NDUFAF1
cluster_1686	4	ACAD9	COA1	ECSIT	NDUFAF1
cluster_1687	4	ACAD9	ECSIT	HSCB	NDUFAF1
cluster_1688	4	ACAD9	ECSIT	HTR2C	NDUFAF1
cluster_1689	4	ACAD9	ECSIT	IPPK	NDUFAF1
cluster_1690	4	ACAD9	ECSIT	KDSR	NDUFAF1
cluster_1691	4	ACAD9	ECSIT	LPAR1	NDUFAF1
cluster_1692	4	ACAD9	ECSIT	MARVELD2	NDUFAF1
cluster_1693	4	ACAD9	ECSIT	NDUFAF1	RETREG3
cluster_1694	4	ACAD9	ECSIT	NDUFAF1	SLC29A2
cluster_1695	4	ACAD9	ECSIT	NDUFAF1	SLC39A2
cluster_1696	4	ACAD9	ECSIT	NDUFAF1	SYNGR1
cluster_1697	4	ACAD9	ECSIT	NDUFAF1	TIMMDC1
cluster_1698	4	ACAD9	ECSIT	NDUFAF1	TMEM126B
cluster_1699	4	ACAD9	ECSIT	NDUFAF1	TMEM169
cluster_1700	4	ACAD9	ECSIT	NDUFAF1	TMEM9
cluster_1701	4	ACAD9	ECSIT	NDUFAF1	TSPAN15
cluster_1702	4	ACAD9	ECSIT	NDUFAF1	ZDHHC11
cluster_1703	4	ACD	ACTB	POT1	TINF2
cluster_1704	4	ACD	AIPL1	POT1	TINF2
cluster_1705	4	ACD	ANKMY2	POT1	TINF2
cluster_1706	4	ACD	BAG3	POT1	TINF2
cluster_1707	4	ACD	DBNL	POT1	TERF1
cluster_1708	4	ACD	DPYSL3	POT1	TERF1
cluster_1709	4	ACD	FAM131B	POT1	TINF2
cluster_1710	4	ACD	NCDN	POT1	TINF2
cluster_1711	4	ACD	NUDC	POT1	TINF2
cluster_1712	4	ACD	PEX5	POT1	TINF2
cluster_1713	4	ACD	POT1	RECQL4	TERF1
cluster_1714	4	ACD	POT1	RPSA	TINF2
cluster_1715	4	ACD	POT1	SBDS	TERF1
cluster_1716	4	ACD	POT1	STIP1	TERF1
cluster_1717	4	ACD	POT1	STUB1	TERF1
cluster_1718	4	ACD	POT1	TAGLN	TINF2
cluster_1719	4	ACD	POT1	TBCD	TERF1
cluster_1720	4	ACD	POT1	TERF1	TINF2
cluster_1721	4	ACD	POT1	TINF2	XRCC6
cluster_1722	4	ACIN1	PNN	SAP18	TP53
cluster_1723	4	ACOT7	POT1	TERF1	TINF2
cluster_1724	4	ACOT9	RBM28	RPL11	RPL14
cluster_1725	4	ACOX1	UBA1	UBE2N	UBE2V1
cluster_1726	4	ACSL4	HRAS	KRAS	NRAS
cluster_1727	4	ACTB	ACTG1	HCN1	SYNGAP1
cluster_1728	4	ACTB	MYL12A	MYL12B	MYL6
cluster_1729	4	ACTB	RPA1	RPA2	RPA3
cluster_1730	4	ACTBL2	DBN1	LIMA1	MYH9
cluster_1731	4	ACTN4	ARPC1A	ARPC2	SSH1
cluster_1732	4	ACTR10	ACTR1B	DCTN4	DCTN5
cluster_1733	4	ACTR10	CCDC120	DCTN5	DCTN6
cluster_1734	4	ACTR10	DCTN4	DCTN5	DCTN6
cluster_1735	4	ACTR1A	ACTR1B	DYNC1LI1	SLC7A11
cluster_1736	4	ACTR1B	DCTN2	DCTN4	HTT
cluster_1737	4	ACTR2	ACTR3	ARPC2	TRAF6
cluster_1738	4	ACTR2	ACTR3	ARPC4	CHURC1
cluster_1739	4	ACTR2	ACTR3	ARPC4	EIF1B
cluster_1740	4	ACTR2	APPL1	ARPC1A	ARPC2
cluster_1741	4	ACTR2	ARL14EP	ARPC1A	ARPC2
cluster_1742	4	ACTR5	INO80	NFRKB	RAB18
cluster_1743	4	ACTR6	CARD8	SRCAP	VPS72
cluster_1744	4	ACTR6	DMAP1	VPS72	ZNHIT1
cluster_1745	4	ACTR6	QPRT	SRCAP	VPS72
cluster_1746	4	ACY1	BBS2	BBS4	BBS7
cluster_1747	4	ADAM30	SEC11A	SPCS1	SPCS2
cluster_1748	4	ADAMTS13	C2CD4B	DICER1	TARBP2
cluster_1749	4	ADAMTSL4	CFP	CYSRT1	HOXA1
cluster_1750	4	ADAMTSL4	CHCHD2	CYSRT1	TRIM42
cluster_1751	4	ADAMTSL4	CYSRT1	DBF4B	HOXA1
cluster_1752	4	ADAMTSL4	CYSRT1	FHL3	HOXA1
cluster_1753	4	ADAMTSL4	CYSRT1	GNG13	KRTAP9-2
cluster_1754	4	ADAMTSL4	CYSRT1	HOXA1	MKRN3
cluster_1755	4	ADAMTSL4	FAH	KRTAP10-8	KRTAP5-9
cluster_1756	4	ADD3	CAPZA2	MYO19	SYNPO
cluster_1757	4	ADIPOQ	EMC10	EMC3	EMC4
cluster_1758	4	ADIPOQ	PPP3CA	PPP3CB	PPP3R1
cluster_1759	4	ADNP2	CBX1	CBX3	CBX5
cluster_1760	4	ADRA1A	CLTA	CLTB	CLTC
cluster_1761	4	ADRM1	CCDC74A	PSMC5	PSMD8
cluster_1762	4	ADRM1	PSMC1	PSMC5	PSMD8
cluster_1763	4	ADRM1	PSMC5	PSMD6	TBRG4
cluster_1764	4	AEBP2	EED	EZH2	SUZ12
cluster_1765	4	AEN	KRTAP10-5	KRTAP10-7	KRTAP10-8
cluster_1766	4	AFAP1L1	YWHAB	YWHAE	YWHAG
cluster_1767	4	AFDN	FAM53C	NCK2	SH3PXD2A
cluster_1768	4	AFF1	AFF4	KMT2A	MLLT1
cluster_1769	4	AFF4	ARRB2	MLLT1	MLLT3
cluster_1770	4	AFF4	CCNT2	MLLT1	MLLT3
cluster_1771	4	AFF4	DENND2D	MLLT1	MLLT3
cluster_1772	4	AFF4	MLLT1	MLLT3	PLCD4
cluster_1773	4	AFF4	MLLT1	MLLT3	SYT2
cluster_1774	4	AFG2A	PSMC4	PSMC5	PSMD14
cluster_1775	4	AGFG1	YWHAG	YWHAH	YWHAQ
cluster_1776	4	AGO1	AGO2	DICER1	TARBP2
cluster_1777	4	AGO1	AGO2	PHB1	PHB2
cluster_1778	4	AGO1	AGO2	PRMT5	WDR77
cluster_1779	4	AGO4	CTR9	LEO1	PAF1
cluster_1780	4	AHCYL1	AHCYL2	CPSF4	WDR33
cluster_1781	4	AHCYL1	AHCYL2	FOXK1	FOXK2
cluster_1782	4	AHDC1	CBX1	CBX3	CBX5
cluster_1783	4	AHI1	PPP2CA	PPP2R1A	PPP2R2A
cluster_1784	4	AICDA	CCT4	CCT6A	TCP1
cluster_1785	4	AIMP1	EPRS1	RARS1	RIN3
cluster_1786	4	AIMP1	IARS1	LARS1	OFD1
cluster_1787	4	AIMP1	IARS1	LARS1	RARS1
cluster_1788	4	AIMP1	PA2G4	SND1	TRAP1
cluster_1789	4	AKAP11	PRKACB	VAPA	VAPB
cluster_1790	4	AKAP12	HRAS	KRAS	NRAS
cluster_1791	4	AKAP17A	CSNK2A1	CSNK2A2	CSNK2B
cluster_1792	4	AKAP8	ASH2L	RBBP5	WDR5
cluster_1793	4	AKIRIN1	PSMA5	PSMB3	PSMB7
cluster_1794	4	AKIRIN1	PSMA5	PSMB3	PSMB9
cluster_1795	4	AKT1	AKT3	BRAF	SMAD4
cluster_1796	4	AKT1	APPL1	EGFR	TP53
cluster_1797	4	AKT1	BAX	SMARCA4	TP53
cluster_1798	4	AKT1	BRAF	BRCA1	TP53
cluster_1799	4	AKT1	BRAF	CBFB	PTPN11
cluster_1800	4	AKT1	BRAF	FBXW7	RAB23
cluster_1801	4	AKT1	BRAF	NTN4	SPOP
cluster_1802	4	AKT1	BRAF	PTPN11	RIT1
cluster_1803	4	AKT1	BRAF	RAP1B	TP53
cluster_1804	4	AKT1	BRAF	RPS27A	TP53
cluster_1805	4	AKT1	BRAF	SLC7A11	SPOP
cluster_1806	4	AKT1	BRAF	SMURF1	SPOP
cluster_1807	4	AKT1	CDH1	EGFR	PTEN
cluster_1808	4	AKT1	CREBBP	EP300	TP53
cluster_1809	4	AKT1	EGFR	MAP3K5	SMAD4
cluster_1810	4	AKT1	EGFR	MBIP	PTPN11
cluster_1811	4	AKT1	EGFR	NR3C1	SMARCA4
cluster_1812	4	AKT1	EGFR	PTEN	TNF
cluster_1813	4	AKT1	EGFR	STUB1	TP53
cluster_1814	4	AKT1	EGFR	TP53	UCHL1
cluster_1815	4	AKT1	FBXW7	KAT6A	SMARCA4
cluster_1816	4	AKT1	FBXW7	RAD52	SPOP
cluster_1817	4	AKT1	FBXW7	RBM15	SPOP
cluster_1818	4	AKT1	FBXW7	RUNX1T1	SPOP
cluster_1819	4	AKT1	HNF1A	SMAD4	SPOP
cluster_1820	4	ALDH18A1	DCP1A	EDC3	EDC4
cluster_1821	4	ALDH7A1	COPA	COPB2	COPE
cluster_1822	4	ALDOC	GPKOW	HNRNPA1	SMNDC1
cluster_1823	4	ALKBH4	LRWD1	ORC2	ORC3
cluster_1824	4	ALPI	KRTAP10-8	KRTAP10-9	NOTCH2NLA
cluster_1825	4	ALPK2	FBXO45	MYCBP2	SPRYD3
cluster_1826	4	ALYREF	DDX5	HNRNPL	MATR3
cluster_1827	4	AMFR	ERLIN1	ERLIN2	TMUB1
cluster_1828	4	AMOT	FAM168A	WWP1	WWP2
cluster_1829	4	AMOTL1	FAM168A	WWP1	WWP2
cluster_1830	4	AMOTL1	YWHAE	YWHAQ	YWHAZ
cluster_1831	4	AMZ1	HAUS5	HAUS6	HAUS8
cluster_1832	4	ANAPC1	ANAPC2	ANAPC4	SRP14
cluster_1833	4	ANAPC1	ANAPC2	ANAPC5	MED19
cluster_1834	4	ANAPC1	ANAPC4	ANAPC5	GPR156
cluster_1835	4	ANAPC1	ANAPC4	ANAPC5	H2AC4
cluster_1836	4	ANAPC1	ANAPC4	ANAPC5	SRP9
cluster_1837	4	ANAPC1	ANAPC5	ANAPC7	SDC1
cluster_1838	4	ANAPC1	ANAPC5	CDC23	FBXO5
cluster_1839	4	ANAPC1	ANAPC7	CDC27	FOXQ1
cluster_1840	4	ANAPC10	ANAPC11	ANAPC2	ANAPC4
cluster_1841	4	ANAPC10	ANAPC4	CDC16	CDC26
cluster_1842	4	ANAPC16	ANAPC2	ANAPC4	CCT7
cluster_1843	4	ANAPC16	ANAPC2	CDC23	FBXO5
cluster_1844	4	ANAPC2	CDC16	CDC27	ZNF408
cluster_1845	4	ANAPC4	CDC16	CDC27	RRM2
cluster_1846	4	ANG	TUBA1B	TUBB	TUBB4B
cluster_1847	4	ANK2	LIN28A	NPM1	SF3B1
cluster_1848	4	ANK2	YWHAE	YWHAQ	YWHAZ
cluster_1849	4	ANK3	MCM2	MCM4	MCM6
cluster_1850	4	ANKH	ERLIN1	ERLIN2	TMUB1
cluster_1851	4	ANKHD1	ANKRD17	HOXA7	HOXB7
cluster_1852	4	ANKRD13A	UBA1	UBE2N	UBE2V1
cluster_1853	4	ANKRD13D	UBA1	UBE2N	UBE2V1
cluster_1854	4	ANKRD27	YWHAE	YWHAH	YWHAZ
cluster_1855	4	ANKRD28	AP2A2	AP2M1	AP2S1
cluster_1856	4	ANKRD28	PPP6C	PPP6R1	PPP6R3
cluster_1857	4	ANKRD44	PPP6C	PPP6R1	PPP6R3
cluster_1858	4	ANKRD50	HRAS	KRAS	NRAS
cluster_1859	4	ANKRD52	PPP6C	PPP6R1	PPP6R3
cluster_1860	4	ANKRD55	YWHAE	YWHAG	YWHAZ
cluster_1861	4	ANLN	CSNK1G3	LIMA1	SYNPO
cluster_1862	4	ANLN	DBN1	FLNA	FSCN1
cluster_1863	4	ANLN	DBN1	LIMA1	YES1
cluster_1864	4	ANLN	DBN1	MYO1C	PRKCA
cluster_1865	4	ANLN	EEF1D	LIMA1	SYNPO
cluster_1866	4	ANLN	LIMA1	LYN	MYH9
cluster_1867	4	ANLN	MYH9	PPP1CB	UACA
cluster_1868	4	ANTXR1	FLNA	MYH9	MYO19
cluster_1869	4	AP1B1	AP1G1	AP2B1	AP2M1
cluster_1870	4	AP1B1	AP1G2	AP2B1	AP2M1
cluster_1871	4	AP1B1	AP1S1	AP2B1	AP2M1
cluster_1872	4	AP1B1	AP2A1	AP2M1	SHC2
cluster_1873	4	AP1B1	AP2A2	AP2B1	U2AF1
cluster_1874	4	AP1B1	AP2A2	EPS15	SLC35A5
cluster_1875	4	AP1G2	GPAA1	PIGS	PIGU
cluster_1876	4	AP1S2	LRRK2	MAPT	VCP
cluster_1877	4	AP2A1	AP2B1	AP2M1	SV2C
cluster_1878	4	AP2A1	AP2B1	AP2M1	UNC93B1
cluster_1879	4	AP2A1	AP2B1	AP2S1	DNAJC5
cluster_1880	4	AP2A1	AP2M1	ATG16L1	CLINT1
cluster_1881	4	AP2A1	AP2M1	CLINT1	MED4
cluster_1882	4	AP2A1	AP2M1	CRK	EPS15
cluster_1883	4	AP2A2	AP2M1	MAB21L2	REPS1
cluster_1884	4	AP2B1	AP2M1	AP2S1	CALCOCO1
cluster_1885	4	AP3B1	PIP4K2A	PIP4K2C	PLCD3
cluster_1886	4	AP3D1	AP3S1	EPB41L1	EPB41L3
cluster_1887	4	AP4B1	AP4E1	AP4M1	AP4S1
cluster_1888	4	AP4B1	AP4E1	AP4S1	DISC1
cluster_1889	4	AP4B1	AP4E1	AP4S1	TEPSIN
cluster_1890	4	AP5B1	AP5M1	AP5Z1	SPG11
cluster_1891	4	APC	CAPZA2	FLNA	SYNPO
cluster_1892	4	APEX1	HNRNPR	ILF2	SYNCRIP
cluster_1893	4	APEX2	UBA1	UBE2N	UBE2V1
cluster_1894	4	APLF	RPA1	RPA2	RPA3
cluster_1895	4	APLF	SSRP1	SUPT16H	TOP1
cluster_1896	4	APLP2	HRAS	KRAS	NRAS
cluster_1897	4	APOA1	IGHG1	TF	TTR
cluster_1898	4	APOO	IMMP1L	OMA1	PARL
cluster_1899	4	APPL1	GATAD2B	MBD3	MTA2
cluster_1900	4	APPL1	UBA1	UBE2N	UBE2V1
cluster_1901	4	APPL2	POLR3B	POLR3F	POLR3H
cluster_1902	4	APTX	HNRNPC	SRSF7	ZC3H11A
cluster_1903	4	AQR	CDK8	ISY1	XAB2
cluster_1904	4	ARAF	HRAS	KRAS	NRAS
cluster_1905	4	ARCN1	COPA	COPB1	NCF1
cluster_1906	4	ARCN1	COPA	COPB1	OTUB1
cluster_1907	4	ARCN1	COPB1	COPB2	SLC39A3
cluster_1908	4	ARCN1	COPB1	COPG1	DRD3
cluster_1909	4	ARCN1	COPB2	COPE	GPC3
cluster_1910	4	ARCN1	COPB2	COPE	PTBP3
cluster_1911	4	ARCN1	COPB2	COPG1	TSC22D1
cluster_1912	4	ARCN1	COPB2	COPG2	ESR2
cluster_1913	4	ARF3	LRRK2	MAPT	VCP
cluster_1914	4	ARF4	HRAS	KRAS	NRAS
cluster_1915	4	ARF5	COPA	COPB2	COPE
cluster_1916	4	ARF6	DDOST	RPN1	RPN2
cluster_1917	4	ARF6	HRAS	KRAS	NRAS
cluster_1918	4	ARF6	SF3A1	SF3B1	SNRPA1
cluster_1919	4	ARFGAP1	HRAS	KRAS	NRAS
cluster_1920	4	ARHGAP18	CLTA	CLTC	GTSE1
cluster_1921	4	ARHGAP18	LSM2	LSM4	LSM6
cluster_1922	4	ARHGDIA	POT1	TERF1	TINF2
cluster_1923	4	ARHGEF7	CAMK4	GIT1	GIT2
cluster_1924	4	ARHGEF7	CDK5RAP2	GIT1	GIT2
cluster_1925	4	ARHGEF7	CENPQ	GIT1	GIT2
cluster_1926	4	ARHGEF7	GIT1	GIT2	ZNHIT1
cluster_1927	4	ARID1A	ASCL1	SMARCC1	SMARCC2
cluster_1928	4	ARID1B	NEURL4	SMARCA2	SMARCD2
cluster_1929	4	ARID4A	BBX	SIN3B	SINHCAF
cluster_1930	4	ARK2N	CSNK2A1	CSNK2A2	CSNK2B
cluster_1931	4	ARL6IP1	COPA	COPB2	COPG2
cluster_1932	4	ARL6IP4	PIP4K2A	PIP4K2B	PIP4K2C
cluster_1933	4	ARL8B	ARPC1A	ARPC2	ARPC5L
cluster_1934	4	ARMC8	BAIAP2	GID4	WDR26
cluster_1935	4	ARMC8	CCDC106	GID4	RANBP10
cluster_1936	4	ARMC8	DIABLO	GID4	MKLN1
cluster_1937	4	ARMC8	GID4	MAEA	TNNT3
cluster_1938	4	ARMC8	GID8	HBP1	RMND5A
cluster_1939	4	ARMC8	GID8	LONP1	MKLN1
cluster_1940	4	ARMC8	GID8	MAEA	SPINK7
cluster_1941	4	ARMC8	GID8	RMND5A	VWA8
cluster_1942	4	ARMC8	MKLN1	NFATC1	ZMYND19
cluster_1943	4	ARMC8	NOTCH1	RANBP10	RANBP9
cluster_1944	4	ARMC8	PTX3	RANBP10	WDR26
cluster_1945	4	ARMC8	RMND5A	RMND5B	SPON1
cluster_1946	4	ARMC9	TUBA1B	TUBB	TUBB4B
cluster_1947	4	ARPC1A	ARPC2	ARPC5	RHOG
cluster_1948	4	ARPC2	ARPC3	ARPC5L	FHIP1B
cluster_1949	4	ARRB1	ARRB2	PRMT5	WDR77
cluster_1950	4	ARRDC1	FAM168A	WWP1	WWP2
cluster_1951	4	ARRDC3	COPA	COPB2	COPE
cluster_1952	4	ARRDC3	DTNA	SNTB2	UTRN
cluster_1953	4	ARRDC3	SRSF1	SRSF7	U2AF2
cluster_1954	4	ART4	GPAA1	PIGS	PIGU
cluster_1955	4	ASB1	COPS2	COPS6	GPS1
cluster_1956	4	ASB6	E2F6	L3MBTL2	MGA
cluster_1957	4	ASCC2	UBA1	UBE2N	UBE2V1
cluster_1958	4	ASF1A	ASF1B	RBBP4	RBBP7
cluster_1959	4	ASH2L	BOD1	RBBP5	WDR5
cluster_1960	4	ASH2L	CHD8	RBBP5	WDR5
cluster_1961	4	ASH2L	DPY30	RBBP5	WDR5
cluster_1962	4	ASH2L	DYRK2	RBBP5	WDR5
cluster_1963	4	ASH2L	GRHL1	RBBP5	WDR5
cluster_1964	4	ASH2L	HCFC2	RBBP5	WDR5
cluster_1965	4	ASH2L	KDM2A	RBBP5	WDR5
cluster_1966	4	ASH2L	KMT2A	RBBP5	WDR5
cluster_1967	4	ASH2L	KMT2B	RBBP5	WDR5
cluster_1968	4	ASH2L	MRE11	NBN	RAD50
cluster_1969	4	ASH2L	MYC	RBBP5	WDR5
cluster_1970	4	ASH2L	PLEKHA7	RBBP5	WDR5
cluster_1971	4	ASH2L	PPARG	RBBP5	WDR5
cluster_1972	4	ASH2L	RBBP5	SETD1B	WDR5
cluster_1973	4	ASH2L	RBBP5	UTY	WDR5
cluster_1974	4	ASH2L	RBBP5	WDR5	WDR5B
cluster_1975	4	ASH2L	RBBP5	WDR5	WDR82
cluster_1976	4	ASH2L	RBBP5	WDR5	ZNF335
cluster_1977	4	ASS1	SFN	YWHAH	YWHAZ
cluster_1978	4	ASXL1	EED	EZH2	SUZ12
cluster_1979	4	ASXL2	BAP1	HCFC1	OGT
cluster_1980	4	ATAD3A	MRPL58	PHB1	PHB2
cluster_1981	4	ATAD3B	MED18	MED21	MED7
cluster_1982	4	ATAD3B	SRPK1	SRPK2	SRPK3
cluster_1983	4	ATF2	ATP5F1B	ATP5F1C	ATP5PO
cluster_1984	4	ATF2	EED	EZH2	SUZ12
cluster_1985	4	ATF2	TPM1	TPM3	TPM4
cluster_1986	4	ATF3	BATF	BATF3	STAT3
cluster_1987	4	ATF3	BATF3	DDIT3	TLK2
cluster_1988	4	ATF5	BATF	CEBPA	CEBPG
cluster_1989	4	ATF6	COP1	DET1	STK40
cluster_1990	4	ATG12	SF3A1	SF3B1	SNRPB2
cluster_1991	4	ATG14	CEP131	KIAA0753	PCM1
cluster_1992	4	ATG16L1	EIF2B1	EIF2B2	EIF2B3
cluster_1993	4	ATG16L1	NAPA	NSF	SCFD1
cluster_1994	4	ATG16L1	NUP37	NUP85	NUP98
cluster_1995	4	ATG16L1	PPP6C	PPP6R1	PPP6R3
cluster_1996	4	ATG2B	HRAS	KRAS	NRAS
cluster_1997	4	ATG2B	MCM2	MCM4	MCM6
cluster_1998	4	ATG2B	TRAPPC11	TRAPPC12	TRAPPC8
cluster_1999	4	ATG4C	PIP4K2A	PIP4K2B	PIP4K2C
cluster_2000	4	ATL1	HRAS	KRAS	NRAS
cluster_2001	4	ATL2	YWHAB	YWHAG	YWHAZ
cluster_2002	4	ATP13A1	CCDC47	TCTN2	TCTN3
cluster_2003	4	ATP2A2	CCDC47	TCTN2	TCTN3
cluster_2004	4	ATP2B1	ATP6V1F	VMA12	VMA22
cluster_2005	4	ATP5F1A	ATP5F1B	ATP5F1C	RIMS1
cluster_2006	4	ATP5F1A	ATP5F1B	ATP5F1C	SNAP25
cluster_2007	4	ATP5F1A	ATP5F1B	ATP5PB	GPR21
cluster_2008	4	ATP5F1B	ATP5F1C	ATP5PF	SLC43A3
cluster_2009	4	ATP5F1B	ATP5PB	ATP5PD	P2RY12
cluster_2010	4	ATP5F1C	ATP5PB	ATP5PD	MED4
cluster_2011	4	ATP5F1C	ATP5PB	ATP5PD	SGCZ
cluster_2012	4	ATP5F1C	ATP5PB	ATP5PF	XYLT2
cluster_2013	4	ATP5F1C	ATP5PF	ATP5PO	FECH
cluster_2014	4	ATP5ME	ATP5PD	ATP5PF	SLC5A9
cluster_2015	4	ATP5ME	ATP5PD	ATP5PF	SLCO2B1
cluster_2016	4	ATP5ME	ATP5PD	ATP5PF	ULK1
cluster_2017	4	ATP5PB	ATP5PD	ATP5PF	SLC16A8
cluster_2018	4	ATP6AP2	STX12	STX7	VAMP3
cluster_2019	4	ATP6V0A1	ATP6V0A2	ATP6V1A	FTH1
cluster_2020	4	ATP6V0A1	ATP6V0A2	ATP6V1A	MFSD12
cluster_2021	4	ATP6V0A1	ATP6V0A2	ATP6V1A	MFSD8
cluster_2022	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC12A2
cluster_2023	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC16A10
cluster_2024	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC17A8
cluster_2025	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC2A1
cluster_2026	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC2A4
cluster_2027	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC30A10
cluster_2028	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC34A2
cluster_2029	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC35F6
cluster_2030	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC43A2
cluster_2031	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC43A3
cluster_2032	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC6A14
cluster_2033	4	ATP6V0A1	ATP6V0A2	ATP6V1A	SLC7A2
cluster_2034	4	ATP6V0A1	ATP6V0A2	ATP6V1A	XPR1
cluster_2035	4	ATP6V0A2	ATP6V1B1	ATP6V1F	ATP6V1G2
cluster_2036	4	ATP6V0D1	ATP6V1B2	ATP6V1D	CLTC
cluster_2037	4	ATP6V1F	CANX	VMA12	VMA22
cluster_2038	4	ATP6V1F	PLXDC2	VMA12	VMA22
cluster_2039	4	ATP6V1F	TMEM88	VMA12	VMA22
cluster_2040	4	ATRX	CSNK2A1	CSNK2A2	CSNK2B
cluster_2041	4	ATRX	MRE11	NBN	RAD50
cluster_2042	4	ATXN2	ATXN2L	LSM12	NUFIP2
cluster_2043	4	ATXN2L	CCNT1	HEXIM1	NUFIP2
cluster_2044	4	ATXN2L	EIF4ENIF1	LSM12	NUFIP2
cluster_2045	4	ATXN2L	HTT	LSM12	NUFIP2
cluster_2046	4	ATXN2L	LSM12	NDC80	NUFIP2
cluster_2047	4	ATXN2L	LSM12	NUFIP2	PPP2R2B
cluster_2048	4	ATXN2L	LSM12	NUFIP2	SP100
cluster_2049	4	AURKB	MAEA	RANBP9	WDR26
cluster_2050	4	AXIN1	PPP2CA	PPP2R1A	PPP2R2A
cluster_2051	4	AXL	CDC37	HSP90AA1	HSP90AB1
cluster_2052	4	AXL	DDOST	RPN1	RPN2
cluster_2053	4	AZI2	GABARAP	GABARAPL1	GABARAPL2
cluster_2054	4	B3GNT2	ERLEC1	OS9	SEL1L
cluster_2055	4	B4GALT3	ERLEC1	OS9	SEL1L
cluster_2056	4	BACC1	POLR2E	POLR2F	POLR2H
cluster_2057	4	BACH1	BATF	BATF3	DDIT3
cluster_2058	4	BACH1	DDOST	OST4	STT3B
cluster_2059	4	BAD	PPP2CA	PPP2R1A	PPP2R1B
cluster_2060	4	BAG1	DDX6	LRRK2	MAPT
cluster_2061	4	BAG2	BOD1L1	CXXC1	SETD1A
cluster_2062	4	BAG2	PSMC4	PSMD2	PSMD6
cluster_2063	4	BAG5	SLC12A4	SLC12A6	SLC12A7
cluster_2064	4	BAIAP2	EPHA4	EPHA7	EPHB2
