cluster_152	4	DDX20	GEMIN4	HCST	SIP1
cluster_153	4	DDX20	GEMIN6	PLCD3	SIP1
cluster_154	4	DEPDC5	GLA	NPRL2	NPRL3
cluster_155	4	DHX37	H1FNT	LARP7	YBX2
cluster_156	4	DOCK3	DOCK4	ELMO1	ELMO3
cluster_157	4	DOK4	PHKA2	PHKB	PHKG2
cluster_158	4	DPYS	DPYSL2	DPYSL4	DPYSL5
cluster_159	4	DYNLL1	DYNLL2	FAM83D	HMMR
cluster_160	4	DYNLL1	DYNLL2	PRKACB	PRKACG
cluster_161	4	DYNLL1	DYNLL2	RSBN1	RSBN1L
cluster_162	4	ECSIT	IPPK	LPAR1	NDUFAF1
cluster_163	4	EIF2B1	EIF2B2	EIF2B4	SEC62
cluster_164	4	EIF2B2	EIF2B4	EIF2B5	PCDH9
cluster_165	4	ENAH	EVL	FBLIM1	VASP
cluster_166	4	ENDOD1	FAM40A	STRN	STRN3
cluster_167	4	ERCC3	FGL1	GTF2H1	GTF2H2
cluster_168	4	ERCC3	GTF2H1	GTF2H4	MCC
cluster_169	4	EXOC1	NDC80	NUF2	ZWINT
cluster_170	4	FAM189A2	YWHAG	YWHAQ	YWHAZ
cluster_171	4	FBXO45	MYCBP2	YWHAG	YWHAH
cluster_172	4	FTL	PIPSL	SKA1	SKA3
cluster_173	4	GDPD5	STX7	STX8	VTI1B
cluster_174	4	GEMIN6	GEMIN8	NCKIPSD	SIP1
cluster_175	4	GIMAP8	SRP54	SRP68	SRP72
cluster_176	4	GOLGB1	TMED10	TMED2	TMED5
cluster_177	4	GPRASP2	GYG2	GYS1	STBD1
cluster_178	4	GSTM2	GSTM3	GSTM4	GSTM5
cluster_179	4	HIF1AN	NFKB2	NFKBIB	REL
cluster_180	4	HLA-DQB1	NDUFA12	NDUFB8	NDUFB9
cluster_181	4	HPS3	HPS5	HPS6	TCL1B
cluster_182	4	IFNA1	IFNA14	IFNA21	IFNA6
cluster_183	4	IFT74	IFT81	JPH4	RABL5
cluster_184	4	ILK	LIMS1	PARVA	PARVB
cluster_185	4	ISY1	PPIE	SNW1	ZNF830
cluster_186	4	KCTD3	SHKBP1	SLC9A3R1	SLC9A3R2
cluster_187	4	LAMTOR1	LAMTOR3	LAMTOR4	RRAGD
cluster_188	4	LIN37	LIN52	LIN54	MYBL1
cluster_189	4	LRP1	TUBB2A	TUBB2C	TUBB4
cluster_190	4	LSM5	PRPF3	PRPF4	ZGPAT
cluster_191	4	LZTS2	SIPA1L1	SIPA1L2	SIPA1L3
cluster_192	4	MAK16	RBM34	RPF2	TUB
cluster_193	4	MAMDC4	SUPT7L	TADA1	TAF6L
cluster_194	4	MDFI	STX6	STX8	VTI1B
cluster_195	4	MED1	MED13	MED23	MED4
cluster_196	4	MIS12	NDC80	NSL1	ZWINT
cluster_197	4	MLLT1	PCGF1	RYBP	YAF2
cluster_198	4	MRPS17	MRPS25	MRPS34	PREPL
cluster_199	4	MZF1	ZNF213	ZNF24	ZSCAN1
cluster_200	4	NDUFA12	NDUFS4	NDUFV3	TSHZ2
cluster_201	4	NDUFB3	NDUFB8	NDUFC2	SIDT2
cluster_202	4	NME1	NME1-NME2	NME3	NME4
cluster_203	4	NRBP1	SNX1	SNX2	SNX6
cluster_204	4	NUP107	NUP133	NUP43	SPAST
cluster_205	4	PCDHA10	PCDHA2	PCDHA7	PCDHA8
cluster_206	4	PDHB	PDK1	PDK2	PDK3
cluster_207	4	PGBD1	ZKSCAN3	ZKSCAN4	ZNF24
cluster_208	4	PGBD1	ZKSCAN4	ZNF174	ZNF396
cluster_209	4	PIH1D1	RPAP3	UXT	WDR92
cluster_210	4	POLR3B	POLR3D	POLR3E	POLR3K
cluster_211	4	POP4	RBM4B	RPP25	RPP40
cluster_212	4	PSMA7	PSMB3	PSMB9	RNF181
cluster_213	4	PSMC1	PSMC4	PSMD12	PSMD5
cluster_214	4	PSMD4	TMEM31	UBE3A	UCHL5
cluster_215	4	RNPC3	SNRPB	SNRPD3	SNRPN
cluster_216	4	RPL18	RPL7A	RPL8	SPPL3
cluster_217	4	SGOL1	USP46	WDR20	WDR48
cluster_218	4	SPECC1L	YWHAG	YWHAH	YWHAQ
cluster_219	4	TECPR2	VPS16	VPS33A	VPS41
cluster_220	4	TPD52	TPD52L1	TPD52L2	TPD52L3
cluster_221	4	TPM1	TPM2	TPM3	TPM4
cluster_222	4	UQCR10	UQCRB	UQCRC1	UQCRC2
cluster_223	4	ZNF212	ZNF398	ZNF767	ZNF777
cluster_224	3	A1BG	RNF123	UBAC1
cluster_225	3	AATF	RPL17	SURF6
