cluster_1962	5	BMP6	HENMT1	SNX2	SNX6	TREML2
cluster_1963	5	BPTF	C17orf49	HMGXB4	MAGEA3	SMARCA1
cluster_1964	5	BTBD2	COPS3	COPS8	GPS1	RHOBTB1
cluster_1965	5	BTBD9	C7orf41	KCTD10	KCTD13	TNFAIP1
cluster_1966	5	BTBD9	KCTD10	KCTD13	LSM3	TNFAIP1
cluster_1967	5	BTBD9	KCTD10	KCTD13	TNFAIP1	USP25
cluster_1968	5	BTRC	FBXW11	HIVEP1	HIVEP2	USP37
cluster_1969	5	BTRC	FBXW11	HIVEP1	NUAK1	USP37
cluster_1970	5	BYSL	NOP14	RPS13	RPS16	XRN1
cluster_1971	5	C10orf71	DCAF7	DYRK1B	FAM53C	RAD54L2
cluster_1972	5	C11orf2	CCDC132	EFNA4	VPS52	VPS53
cluster_1973	5	C11orf2	CCDC132	TSSC1	VPS52	VPS53
cluster_1974	5	C11orf30	GATAD1	KDM5A	PHF12	SIN3B
cluster_1975	5	C11orf74	CRYL1	IFT122	IFT140	WDR19
cluster_1976	5	C11orf74	IFT122	IFT140	WDR19	WDR35
cluster_1977	5	C12orf32	HUS1	RAD1	RAD9A	ZFP161
cluster_1978	5	C12orf4	CRYZL1	IL6R	KLRAQ1	TBCK
cluster_1979	5	C12orf4	CRYZL1	KLRAQ1	TBCK	TCP10L
cluster_1980	5	C12orf66	F8A1	F8A2	ITFG2	KPTN
cluster_1981	5	C14orf104	CAMK2A	GPM6A	HAX1	NUFIP1
cluster_1982	5	C14orf104	CAMK2B	GPM6A	HAX1	NUFIP1
cluster_1983	5	C14orf104	GPM6A	HAX1	NUFIP1	RAB6B
cluster_1984	5	C14orf104	GPM6A	NUFIP1	SEPT3	SEPT5
cluster_1985	5	C16orf88	DDX21	DGCR8	DKC1	SHQ1
cluster_1986	5	C17orf79	CHTOP	PRMT5	RIOK1	WDR77
cluster_1987	5	C17orf79	CLNS1A	GAR1	PRMT5	RIOK1
cluster_1988	5	C17orf79	CLNS1A	PRMT5	RBFOX2	RIOK1
cluster_1989	5	C1orf183	DNASE1L2	PHF13	PPIE	SLC25A21
cluster_1990	5	C20orf85	ENAH	EVL	VASP	ZYX
cluster_1991	5	C2orf29	CNOT2	CNOT6	RQCD1	THRSP
cluster_1992	5	C3orf1	CYP26B1	ECSIT	MARVELD2	NDUFAF1
cluster_1993	5	C6orf15	PDYN	TIMM13	TIMM8A	TIMM8B
cluster_1994	5	C7orf30	MRPL12	MRPL23	PNPT1	UQCRFS1
cluster_1995	5	C7orf43	ISCA1	TRAPPC2	TRAPPC4	TRAPPC9
cluster_1996	5	C9orf16	COG3	COG5	COG6	VSIG2
cluster_1997	5	CA10	PSMG1	PSMG2	PSMG3	PSMG4
cluster_1998	5	CACNG5	EEF2K	EPB41	EPB41L1	EPB41L3
cluster_1999	5	CALM1	PPP3CA	PPP3CB	PPP3CC	PPP3R1
cluster_2000	5	CAMK2B	CAMK2D	CAMK2G	SHISA6	TKT
cluster_2001	5	CCBE1	ENAH	EVL	VASP	ZYX
cluster_2002	5	CCDC121	CYS1	TBC1D15	TBC1D17	UBAC2
cluster_2003	5	CCDC22	CCDC93	COMMD2	COMMD3	JOSD2
cluster_2004	5	CCDC22	COMMD1	COMMD6	VIPAR	VPS33B
cluster_2005	5	CCM2	ITGB1BP1	KRIT1	MESDC1	UBFD1
cluster_2006	5	CCNB2	CDT1	CKS1B	CKS2	SPDYC
cluster_2007	5	CCNC	CDK19	CDK8	IGFBP6	ZNF350
cluster_2008	5	CCNH	CDK20	CDK7	ERCC2	MNAT1
cluster_2009	5	CDC37	CLK3	FKBP5	HSP90AA1	HSP90AB3P
cluster_2010	5	CDC73	CTR9	LEO1	MYLIP	PAF1
cluster_2011	5	CENPO	CENPP	CENPQ	FLII	ITGB3BP
cluster_2012	5	CENPO	CENPP	CENPQ	ITGB3BP	TSGA10
cluster_2013	5	CEP135	HAP1	TXLNA	TXLNB	TXLNG
cluster_2014	5	CETN1	CETN2	PARP2	SUPT16H	XPC
cluster_2015	5	CHD4	CPNE5	GATAD2B	MTA1	MTA2
cluster_2016	5	CLP1	GREB1L	TSEN2	TSEN34	TSEN54
cluster_2017	5	CLP1	ICAM4	TSEN15	TSEN2	TSEN34
cluster_2018	5	CLSTN1	KIF5B	KLC1	KLC2	KLC4
cluster_2019	5	CNNM2	CNNM3	CNNM4	PTP4A1	PTP4A2
cluster_2020	5	CNTLN	TPM1	TPM2	TPM3	TPM4
cluster_2021	5	COBLL1	PACSIN1	PACSIN2	PACSIN3	SWAP70
cluster_2022	5	COBLL1	PACSIN1	PACSIN2	PACSIN3	TAS2R31
cluster_2023	5	COG1	COG5	COG6	COG8	NAV1
cluster_2024	5	COIL	SNRPB	SNRPD3	SNRPN	WBP4
cluster_2025	5	COMMD1	COMMD4	COMMD6	COMMD9	STK11IP
cluster_2026	5	CORO1A	CORO1B	CORO1C	CORO6	FOXA3
cluster_2027	5	CORO1A	CORO1B	CORO1C	CORO6	MUC15
cluster_2028	5	CORO1A	CORO1B	CORO1C	CORO6	TJAP1
cluster_2029	5	COX4I1	COX5B	COX6A1	COX7A1	COX7C
cluster_2030	5	CPSF3	CPSF4	FIP1L1	P4HA1	WDR33
cluster_2031	5	CSNK2A1	CSNK2A2	CSNK2B	MLL	MLL4
cluster_2032	5	CTTNBP2	CTTNBP2NL	STRN	STRN3	STRN4
cluster_2033	5	CUL3	GPS1	KLHL18	MYEOV2	UBE2M
cluster_2034	5	DDAH1	NME1	NME1-NME2	NME3	NME4
cluster_2035	5	DEFA1	PPP3CA	PPP3CB	PPP3CC	PPP3R1
cluster_2036	5	DGUOK	GPM6A	HAX1	NUFIP1	PPP3R1
cluster_2037	5	DLAT	PDHA1	PDHB	PDHX	PDK3
cluster_2038	5	DNM1	DNM1L	DNM2	DNM3	EFNA4
cluster_2039	5	DNM1	DNM1L	DNM2	DNM3	TMEM9
cluster_2040	5	DOCK1	DOCK3	ELMO1	ELMO2	NUAK1
cluster_2041	5	DOCK6	DOCK8	ISM2	LRCH1	LRCH4
cluster_2042	5	DOCK6	DOCK8	LRCH1	LRCH2	LRCH4
cluster_2043	5	DTNA	HMG20A	SNTA1	SNTB1	SNTB2
cluster_2044	5	DUSP4	TCTEX1D2	TCTEX1D4	WDR34	WDR60
cluster_2045	5	ECD	NCDN	SMYD4	TTC27	ZNHIT2
cluster_2046	5	EDAR	GRK6	MARCH1	MRAP2	RNF149
cluster_2047	5	EPHA4	TUBB	TUBB2B	TUBB2C	TUBB4
cluster_2048	5	EXOC4	EXOC5	EXOC6	EXOC7	STX11
cluster_2049	5	FAM104A	UBXN2A	UBXN2B	UBXN6	VCP
cluster_2050	5	FAM168A	OTUD7B	RC3H1	WBP2	WWP2
cluster_2051	5	FAM168A	RC3H1	RECQL5	WBP2	WWP2
cluster_2052	5	FAM168A	RC3H1	USP6NL	WBP2	WWP2
cluster_2053	5	FAM19A3	PPP2CA	PPP2R1B	PPP2R2A	PPP2R2D
cluster_2054	5	FBL	NOL11	UTP15	WDR43	WDR75
cluster_2055	5	FNIP2	LAMTOR3	LAMTOR4	RRAGB	RRAGD
cluster_2056	5	FOXR1	FOXR2	MAX	MYC	YEATS4
cluster_2057	5	GBA	RAB27A	RAB27B	SYTL3	SYTL4
cluster_2058	5	GFOD1	GFOD2	NKIRAS2	RALGAPA1	RALGAPA2
cluster_2059	5	GOSR1	SAAL1	STX5	STX8	VTI1B
cluster_2060	5	H2AFY	H2BFWT	HIST1H2AG	SUPT16H	XPC
cluster_2061	5	HAUS1	HAUS3	HAUS4	HAUS5	KRT27
cluster_2062	5	HAUS3	HAUS4	HAUS5	HAUS8	WHAMML1
cluster_2063	5	HCLS1	SLC12A3	SNX1	SNX5	STAC2
cluster_2064	5	HECTD3	MRPS24	MRPS34	MRPS9	ZZEF1
cluster_2065	5	HSP90AA1	HSP90AB1	SGK2	SMYD3	SRMS
cluster_2066	5	ID4	NEUROG3	TCF12	TCF3	TCF4
cluster_2067	5	IFNA1	IFNA14	IFNA21	IFNA6	MBP
cluster_2068	5	IFT122	IFT140	TULP2	WDR19	WDR35
cluster_2069	5	IGHM	TUBA1A	TUBA1C	TUBA4A	TUBB3
cluster_2070	5	KAT2A	MBIP	POLE4	YEATS2	ZZZ3
cluster_2071	5	KCND2	KCTD17	KCTD2	KCTD5	POLK
cluster_2072	5	KCND2	KCTD17	KCTD2	POLK	TMEM45A
cluster_2073	5	KDM1A	PHF21A	RCOR1	RCOR3	TPM3
cluster_2074	5	KDM2B	MORC4	RNF2	RYBP	YAF2
cluster_2075	5	KIF5B	KLC1	KLC2	KLC4	KPTN
cluster_2076	5	KLRG2	PPP3CA	PPP3CB	PPP3CC	PPP3R1
cluster_2077	5	KRT32	KRT34	TXLNA	TXLNB	TXLNG
cluster_2078	5	LAGE3	OSGEP	RUFY2	TP53RK	TPRKB
cluster_2079	5	LIN7A	LIN7B	LIN7C	MPP2	MPP6
cluster_2080	5	LZTS1	LZTS2	SIPA1L1	SIPA1L2	SIPA1L3
cluster_2081	5	MAB21L2	MEIS1	MEIS2	PBX1	PBX2
cluster_2082	5	MACROD1	PARP1	PARP2	RNF146	XPC
cluster_2083	5	MAD2L1	POLA1	POLA2	PRIM1	PRIM2
cluster_2084	5	MCM2	PARP2	SPIN2B	SUPT16H	XPC
cluster_2085	5	MRPS18B	MRPS24	MRPS35	MRPS7	ZNF263
cluster_2086	5	MZT1	MZT2A	TUBG2	TUBGCP5	TXNDC12
cluster_2087	5	MZT1	TUBG1	TUBGCP4	TUBGCP5	TUBGCP6
cluster_2088	5	NDEL1	SNTA1	SNTB1	SNTB2	UTRN
cluster_2089	5	NOL11	NOL7	UTP15	WDR43	WDR75
cluster_2090	5	NOP2	RBM4	UTP15	WDR43	WDR75
cluster_2091	5	NUP107	NUP133	NUP160	NUP37	NUP43
cluster_2092	5	NUP133	NUP160	NUP37	NUP43	NUP85
cluster_2093	5	OSTM1	TUBA1A	TUBA1C	TUBA4A	TUBB3
cluster_2094	5	OSTM1	TUBB	TUBB2B	TUBB2C	TUBB4
cluster_2095	5	PAEP	RASSF6	SAV1	STK3	STK4
cluster_2096	5	PCDHGB1	PCDHGB2	PCDHGB4	PCDHGB5	RYK
cluster_2097	5	PCK1	PCK2	ZMYM2	ZMYM3	ZNF202
cluster_2098	5	PGBD1	ZKSCAN3	ZKSCAN4	ZNF18	ZNF24
cluster_2099	5	PGBD1	ZKSCAN3	ZNF174	ZNF18	ZNF396
cluster_2100	5	PIK3CA	PIK3CB	PIK3R1	PIK3R2	PIK3R3
cluster_2101	5	PIK3CA	PIK3CB	PIK3R1	PIK3R2	RNF19B
cluster_2102	5	PPP3CA	PPP3CB	PPP3CC	PPP3R1	RCAN3
cluster_2103	5	PRR5-ARHGAP8	SH3GL1	SH3GL2	SH3GL3	SMTNL1
cluster_2104	5	PRRC1	SEC23A	SEC24A	SEC24C	SEC24D
cluster_2105	5	PUF60	SREK1	SRPK1	SRPK2	U2AF1
cluster_2106	5	RNF19B	USP12	USP46	WDR20	WDR48
cluster_2107	5	SNAPC1	SNAPC2	SNAPC3	SNAPC4	SNAPC5
cluster_2108	5	SSR2	TUBA1A	TUBA1C	TUBA4A	TUBB3
cluster_2109	5	SULT1A1	SULT1A2	SULT1A3	SULT1C3	SULT4A1
cluster_2110	5	TAF1A	TAF1B	TAF1C	TAF1D	ZNF2
cluster_2111	5	TGFBRAP1	VPS16	VPS33A	VPS41	VPS8
cluster_2112	5	THOC1	THOC2	THOC3	THOC6	THOC7
cluster_2113	5	THOC1	THOC3	THOC5	THOC6	THOC7
cluster_2114	5	TRAPPC10	TRAPPC9	YWHAB	YWHAG	YWHAH
cluster_2115	5	TSG101	UBAP1	UBE2U	VPS28	VPS37B
cluster_2116	5	TSG101	UBAP1	VPS28	VPS37B	VPS37D
cluster_2117	5	TSPYL6	USP12	USP46	WDR20	WDR48
cluster_2118	17	ADRM1	PAAF1	PSMC1	PSMC4	PSMC5	PSMC6	PSMD1	PSMD10	PSMD11	PSMD12	PSMD13	PSMD14	PSMD3	PSMD4	PSMD5	PSMD6	PSMD8
cluster_2119	9	ABRA	ACTR10	ACTR1A	ACTR1B	DCTN4	DCTN5	DCTN6	GSN	SCIN
cluster_2120	9	ABT1	H2AFB2	PURG	RPL19	RPL26L1	RPL3	RPS16	RPS3	YTHDF1
cluster_2121	9	ACTR5	ACTR8	INO80	INO80B	INO80C	INO80D	INO80E	NFRKB	TFPT
cluster_2122	9	ADRM1	CCDC74B	PAAF1	PSMD13	PSMD3	PSMD4	PSMD5	PSMD6	PSMD8
cluster_2123	9	ATP6V1A	ATP6V1B1	ATP6V1B2	ATP6V1C2	ATP6V1E2	ATP6V1G1	ATP6V1G2	DMXL1	G6PD
cluster_2124	9	ATP6V1A	ATP6V1B1	ATP6V1B2	ATP6V1C2	ATP6V1E2	ATP6V1G1	ATP6V1G2	DMXL1	LRRC57
cluster_2125	9	BET1	GOSR1	KCNE3	SNAP47	STX10	STX12	STX5	STX6	STX7
cluster_2126	9	BET1	GOSR1	STX10	STX5	STX6	STX8	TMEM74	VTI1A	VTI1B
cluster_2127	9	DYNLL1	DYNLL2	KDM1A	RCOR1	RCOR2	RCOR3	ZMYM2	ZMYM3	ZMYM4
cluster_2128	9	LSM1	LSM10	LSM2	LSM3	LSM4	LSM6	LSM7	PATL1	WBP4
cluster_2129	13	ARID5B	BAHD1	C16orf87	CDYL	H2AFZ	HDAC1	HDAC2	HIST1H2AM	HIST1H2BA	HIST1H2BE	HIST3H2BB	MIER1	MIER3
cluster_2130	11	ACTR5	ACTR8	DPCD	INO80	INO80B	INO80C	INO80D	INO80E	RUVBL1	RUVBL2	UCHL5
cluster_2131	10	BTC	EIF2B1	EIF2B2	EIF2B3	EIF2B4	EIF2B5	OPN3	P2RX4	PVRL4	SYT1
cluster_2132	10	CCT2	CCT3	CCT4	CCT5	CCT6A	CCT6B	CCT7	CCT8	TCP1	TRIM68
cluster_2133	10	DNAJC21	METTL17	MRPS14	MRPS16	MRPS17	MRPS18B	MRPS23	MRPS25	MRPS27	MRPS34
cluster_2134	10	EXOC2	EXOC3	EXOC4	EXOC5	EXOC6	EXOC6B	EXOC7	EXOC8	IL1R2	KIAA1524
cluster_2135	14	ATP6AP1	ATP6AP2	ATP6V0A1	ATP6V0A2	ATP6V0A4	ATP6V0C	ATP6V0D1	ATP6V0D2	ATP6V0E1	CCDC115	EDIL3	TCIRG1	TMEM199	VMA21
cluster_2136	8	ACTR5	DPCD	INO80	INO80C	INO80D	RUVBL1	RUVBL2	TNFSF13
cluster_2137	8	AEBP2	EED	EZH1	EZH2	JARID2	LENG1	PHF19	SUZ12
cluster_2138	8	AEBP2	EED	EZH1	EZH2	JARID2	PHF19	POLDIP3	SUZ12
cluster_2139	8	ARVCF	CDH12	CDH8	CTNNA1	CTNNA2	CTNNB1	CTNNBIP1	TAX1BP3
cluster_2140	8	CCT2	CCT3	CCT5	CCT6B	CCT7	NLE1	TAF1B	TAF1C
cluster_2141	8	CDC45	CLSPN	GINS1	GINS2	GINS3	GINS4	TIMELESS	TIPIN
cluster_2142	8	CDH23	CSRP2BP	MBIP	TADA1	TADA3	TAF5L	TAF6L	YEATS2
cluster_2143	8	CERKL	EIF3C	EIF3CL	EIF3D	EIF3G	EIF3I	EIF3K	EIF3L
cluster_2144	8	HIST1H1C	IL17B	LLPH	RBM28	RPL17	RPL26L1	RPL32	STAU1
cluster_2145	8	PRKAA2	PRKAB1	PRKAB2	PRKAG1	PRKAG2	PRKAG3	RFESD	STIM2
cluster_2146	15	BTG3	CNOT1	CNOT10	CNOT2	CNOT3	CNOT6	CNOT6L	CNOT7	CNOT8	GADD45B	NANOS1	PABPN1L	RIBC1	TEX13A	TOB2
cluster_2147	16	EIF3A	EIF3B	EIF3C	EIF3CL	EIF3D	EIF3E	EIF3F	EIF3G	EIF3H	EIF3I	EIF3J	EIF3K	EIF3L	EIF3M	EIF4A1	EIF4G1
cluster_2148	18	ABI1	ABI2	AMZ1	ARHGAP12	C3orf10	CBLC	CYFIP1	CYFIP2	EPS8L1	KIAA1522	NCK1	NCK2	NCKAP1	NHSL1	NHSL2	WASF1	WASF2	WASF3
cluster_2149	11	ACTR5	ACTR8	DPCD	INO80	INO80B	INO80C	INO80D	INO80E	RUVBL1	RUVBL2	YY1
cluster_2150	11	DNAJC21	METTL17	MRPS14	MRPS16	MRPS17	MRPS18B	MRPS2	MRPS23	MRPS25	MRPS27	MRPS6
cluster_2151	24	CCNC	CDK19	MED10	MED11	MED12	MED12L	MED13L	MED14	MED15	MED16	MED18	MED19	MED20	MED21	MED22	MED23	MED25	MED27	MED30	MED31	MED6	MED7	MED8	MED9
cluster_2152	16	BTG3	CNOT1	CNOT10	CNOT2	CNOT3	CNOT6	CNOT6L	CNOT7	CNOT8	GADD45B	NANOS1	NANOS2	RIBC1	TEX13A	TNKS1BP1	TOB2
cluster_2153	10	ARMC8	C17orf39	C20orf11	JPH4	MAEA	MKLN1	RANBP10	RMND5A	WDR26	YPEL5
cluster_2154	9	ACTR5	ACTR8	DPCD	INO80	INO80B	INO80C	INO80D	RUVBL1	RUVBL2
cluster_2155	9	ACTR5	ACTR8	INO80	INO80B	INO80C	INO80D	RUVBL1	RUVBL2	ZNHIT1
cluster_2156	9	BCL2L14	CABS1	TBC1D14	TRAPPC1	TRAPPC2B	TRAPPC2L	TRAPPC3	TRAPPC5	TRAPPC6A
cluster_2157	9	C15orf59	CTNNAL1	DMD	DTNA	DTNB	SNTA1	SNTB1	SNTB2	UTRN
cluster_2158	9	CTNNAL1	DMD	DTNA	SNTA1	SNTB1	SNTB2	SNTG2	TAGAP	UTRN
cluster_2159	9	DES	INA	KRT14	KRT16	KRT23	NEFL	NEFM	SYNC	VIM
cluster_2160	9	HLX	RIPPLY1	RIPPLY2	SIX6	TLE1	TLE2	TLE3	TLE4	VENTX
cluster_2161	9	MZT1	MZT2A	MZT2B	NME7	TUBG1	TUBG2	TUBGCP4	TUBGCP5	TUBGCP6
cluster_2162	9	MZT1	MZT2A	MZT2B	TUBG1	TUBG2	TUBGCP2	TUBGCP4	TUBGCP5	TUBGCP6
cluster_2163	7	ATP6AP1	ATP6AP2	ATP6V0A1	ATP6V0A2	CCDC115	SLC2A1	TMEM199
cluster_2164	7	ATP6AP1	ATP6AP2	ATP6V0A2	ATP6V0E1	CCDC115	CLCN6	TMEM199
cluster_2165	7	C11orf30	GATAD1	KDM5A	MORF4L1	MORF4L2	PHF12	SIN3B
cluster_2166	7	C9orf25	GATAD2A	GATAD2B	MBD3	MTA1	MTA2	MTA3
cluster_2167	7	CCDC53	FAM21A	FAM21C	KIAA0196	KIAA1033	WASH3P	WASH6P
cluster_2168	7	CCKBR	PRKAA2	PRKAB1	PRKAB2	PRKAG1	PRKAG2	PRKAG3
cluster_2169	7	CCND2	CCND3	CDK4	CDK6	CDKN1A	CDKN1B	CDKN1C
cluster_2170	7	CDC37	HSP90AA1	HSP90AA4P	HSP90AA5P	HSP90AB1	HSP90AB3P	HSP90AB4P
cluster_2171	7	CLINT1	DNAJC6	STAMBP	STAMBPL1	STX8	VAMP4	VTI1B
cluster_2172	7	CNOT10	CNOT6	CNOT7	CNOT8	GADD45B	RAVER1	TNKS1BP1
cluster_2173	7	CT45A5	GPBP1L1	PIP4K2A	PIP4K2B	PIP4K2C	PLCD3	SYT2
cluster_2174	7	CTNNAL1	DTNA	PLEKHA2	SNTA1	SNTB2	SNTG2	UTRN
cluster_2175	7	DTNA	DTNB	SNTA1	SNTB1	SNTB2	TAGAP	UTRN
cluster_2176	7	EIF2B1	EIF2B2	EIF2B3	EIF2B4	EIF2B5	OPN3	PEX10
cluster_2177	7	EXOC1	EXOC2	EXOC3L1	EXOC4	EXOC5	EXOC6	EXOC7
cluster_2178	7	GEMIN4	GEMIN6	GEMIN7	GEMIN8	GTPBP1	SMN2	SNRNP70
cluster_2179	7	IDH1	POLR3D	POLR3F	POLR3G	POLR3GL	POLR3H	POLR3K
cluster_2180	7	IDI2	ISL1	ISL2	LHX3	LHX4	SSBP3	SSBP4
cluster_2181	7	ILK	LIMS1	PARVA	PARVB	PARVG	PXN	RSU1
cluster_2182	7	KCNK18	PPP3CA	PPP3CB	PPP3CC	PPP3R1	RCAN2	RCAN3
cluster_2183	7	KDM1A	RCOR1	RCOR2	RCOR3	ZMYM2	ZMYM4	ZSCAN5A
cluster_2184	7	METTL17	MRPS17	MRPS18B	MRPS22	MRPS26	MRPS28	MRPS34
cluster_2185	7	NCK1	NCK2	TNK2	WASL	WIPF1	WIPF2	WIPF3
cluster_2186	7	PGBD1	ZKSCAN3	ZKSCAN4	ZKSCAN5	ZNF396	ZSCAN20	ZSCAN23
cluster_2187	6	ALPL	SEC11A	SPCS1	SPCS2	TREM1	WNT6
cluster_2188	6	AP4B1	AP4E1	AP4M1	AP4S1	DISC1	N4BP2
cluster_2189	6	ARCN1	COPB1	COPB2	COPE	COPZ1	COPZ2
cluster_2190	6	ARID4A	BRMS1	BRMS1L	SAP30	SIN3A	SUDS3
cluster_2191	6	ASPSCR1	FAM104A	NSFL1C	UBXN2A	UBXN6	VCP
cluster_2192	6	ATF2	ATF7	C15orf59	CREB5	JUN	VARS
cluster_2193	6	ATP6AP2	ATP6V0A1	ATP6V0A2	MUC1	SLC2A1	TMEM199
cluster_2194	6	ATP6V1B1	ATP6V1B2	ATP6V1C2	ATP6V1G1	ATP6V1G2	G6PD
cluster_2195	6	BET1	GOSR1	GOSR2	RINT1	SCFD1	SEC22B
cluster_2196	6	BET1	STX12	STX4	STX7	STXBP6	VAMP4
cluster_2197	6	BLOC1S1	BLOC1S2	CCDC53	CCHCR1	CNO	PLDN
cluster_2198	6	BTG3	CNOT1	CNOT7	NANOS1	NANOS2	RIBC1
cluster_2199	6	BTRC	FBXW11	HIVEP1	HIVEP2	TRIM9	USP37
cluster_2200	6	BYSL	LTV1	NOP14	RPS16	SRFBP1	TSR1
cluster_2201	6	BYSL	NOP14	PARN	RPS13	RPS16	XRN1
cluster_2202	6	C11orf2	CCDC132	EXOC4	SNAP29	TSSC1	VPS53
cluster_2203	6	C11orf57	C1orf226	NOS1AP	PNN	RNPS1	ZCCHC10
cluster_2204	6	C12orf66	C7orf60	DEPDC5	KIAA0467	NPRL2	NPRL3
cluster_2205	6	C19orf29	CDK11B	CSNK2A1	CSNK2A2	CSNK2B	RP9
cluster_2206	6	CCNB2	CCNO	CDK1	CKS1B	CKS2	REC8
cluster_2207	6	CDC73	CTR9	LEO1	PAF1	TTC33	WDR61
cluster_2208	6	CHUK	GTF2E1	IKBKB	IKBKG	INHA	MAP3K14
cluster_2209	6	CLCN3	CLCN5	LGALS3	LGALS8	LGALS9	LGALS9B
cluster_2210	6	CLP1	PCF11	TSEN15	TSEN2	TSEN34	TSEN54
cluster_2211	6	CLSPN	GINS1	GINS2	GINS3	GINS4	TIPIN
cluster_2212	6	CLSPN	GINS2	GINS3	GINS4	MCM7	TIPIN
cluster_2213	6	CPSF2	CPSF3	CPSF4	CPSF4L	FIP1L1	WDR33
cluster_2214	6	CT45A5	NFKBIL1	NOS1AP	PIP4K2A	PIP4K2C	PLCD3
cluster_2215	6	CTTNBP2	CTTNBP2NL	STRN	STRN3	STRN4	TRAF3IP3
cluster_2216	6	DDX20	GEMIN4	GEMIN5	GPR17	NPTN	SIP1
cluster_2217	6	DDX21	PNMAL1	RPL13A	RPL28	RPL36	RPL9
cluster_2218	6	DNM1	DNM1L	DNM2	DNM3	GYPA	SCN2B
cluster_2219	6	EIF2B2	EIF2B3	EIF2B4	EIF2B5	FAM73A	TMEM206
cluster_2220	6	EML2	EML6	TUBB	TUBB2A	TUBB2B	TUBB3
cluster_2221	6	HLA-A	HLA-B	HLA-C	HLA-G	HLA-H	KIR3DL3
cluster_2222	6	IPO5	LAS1L	NOL9	PELP1	SENP3	WDR18
cluster_2223	6	LAMTOR1	LAMTOR2	RRAGB	RRAGC	RRAGD	SLC38A9
cluster_2224	6	LDB1	LHX1	LHX9	SSBP2	SSBP3	SSBP4
cluster_2225	6	MCM2	MCM3	MCM4	MCM6	MCM7	TIMELESS
cluster_2226	6	PBX1	PBX2	PBX3	PKNOX1	PKNOX2	VWA5A
cluster_2227	6	PCDHA1	PCDHA10	PCDHA11	PCDHA3	PCDHA6	PCDHA9
cluster_2228	6	POLR2A	POLR2D	POLR2I	POLR2J	RPAP2	SYDE1
cluster_2229	6	RAD51AP1	USP12	USP46	VSX2	WDR20	WDR48
cluster_2230	6	SETX	TSG101	UBAP1	VPS28	VPS37A	VPS37B
cluster_2231	6	SRP14	SRP19	SRP54	SRP72	SRP9	ZNF622
cluster_2232	6	TEAD1	TEAD2	TEAD3	TEAD4	VGLL4	WWTR1
cluster_2233	6	TECPR2	TGFBRAP1	VPS16	VPS33A	VPS41	VPS8
cluster_2234	6	TSG101	UBAP1	UBE2U	VPS28	VPS37A	VPS37B
cluster_2235	6	TSG101	UBAP1	VPS28	VPS37A	VPS37B	VPS37D
cluster_2236	4	A1CF	FAM89B	PSMG1	PSMG2
cluster_2237	4	A4GNT	HLA-A	HLA-C	HLA-G
cluster_2238	4	ABT1	FGF13	KBTBD6	KBTBD7
cluster_2239	4	ACAA1	C6orf226	KLHDC8A	PEX7
cluster_2240	4	ACCS	AMDHD2	GNPDA1	GNPDA2
cluster_2241	4	ACD	DCLRE1B	POT1	TERF2IP
cluster_2242	4	ACOX3	CENPH	CENPI	CENPK
cluster_2243	4	ACSM1	GBP5	SLC22A16	TMEM115
cluster_2244	4	ACTA2	ACTBL2	CAPNS2	GM2A
cluster_2245	4	ACTR6	QPRT	SRCAP	VPS72
cluster_2246	4	ACVR2A	ACVR2B	INHBB	ROR2
cluster_2247	4	ACY3	MORF4L1	MORF4L2	PHF12
cluster_2248	4	ADAMTS13	ALDH18A1	C2CD4B	PDGFC
cluster_2249	4	ADAMTS13	C2CD4B	FZD3	ZBBX
cluster_2250	4	ADAMTS13	C2CD4B	HERC1	ZBBX
cluster_2251	4	ADAMTS13	C2CD4B	KIAA0232	ZBBX
cluster_2252	4	ADAMTS13	C2CD4B	PASK	ZBBX
cluster_2253	4	ADAP2	KCTD10	KCTD13	TNFAIP1
cluster_2254	4	ADAR	ILF3	NOL8	URB2
cluster_2255	4	ADARB1	CCDC137	RBM34	ZNF2
cluster_2256	4	ADARB1	HIST1H1C	IMP3	KRR1
cluster_2257	4	ADD1	ADD2	ANKRD29	CRISP3
cluster_2258	4	ADD2	ADD3	ANKRD29	ROCK1
cluster_2259	4	ADD2	PNKD	ROCK1	ROCK2
cluster_2260	4	ADNP2	CBX1	CBX3	RLF
cluster_2261	4	AFF1	AFF4	ELL	MLLT1
cluster_2262	4	AFG3L2	DNAJC15	DNAJC19	PAM16
cluster_2263	4	AIFM3	LZTR1	RIT1	RIT2
cluster_2264	4	AIM1	PPP2R5A	PPP2R5B	PPP2R5E
cluster_2265	4	AKAP1	PKIG	PRKACA	PRKACB
cluster_2266	4	AKAP14	NAA25	PRKAR2A	PRKAR2B
cluster_2267	4	AKAP17A	PNN	RNPS1	ZCCHC10
cluster_2268	4	AKR7L	DDX55	DHX36	STRBP
cluster_2269	4	AKTIP	FAM160A2	MAP3K5	TNFSF13B
cluster_2270	4	ALDH16A1	DERA	DTYMK	PCMT1
cluster_2271	4	ALDH16A1	DERA	ERP29	PPIL1
cluster_2272	4	ALDH16A1	DERA	TLR1	TLR6
cluster_2273	4	ALDOA	ALDOB	ALDOC	SHOC2
cluster_2274	4	AMACR	ODF3	PSMG3	PSMG4
cluster_2275	4	AMDHD2	FGL2	GNPDA1	GNPDA2
cluster_2276	4	AMIGO1	DNM1	DNM3	DNMBP
