cluster_0	6	ABI2	PRR20A	PRR20B	PRR20C	PRR20D	PRR20E
cluster_1	6	CCDC120	CYSRT1	HOXA1	KRTAP6-1	KRTAP6-2	KRTAP6-3
cluster_2	6	HNRNPK	RBM3	RBMY1A1	RBMY1F	RBMY1J	SNRPA
cluster_3	5	CAMK2A	CAMK2B	CAMK2D	CAMK2G	TTC5
cluster_4	5	CYSRT1	KRTAP1-3	KRTAP10-9	PRKAA2	SPRY1
cluster_5	5	HNRNPC	HNRNPCL1	HNRNPCL2	RALY	RALYL
cluster_6	5	LCE1A	LCE1C	LCE2B	LCE5A	PLAC8
cluster_7	4	BSCL2	CYSRT1	HOXA1	KRTAP6-3
cluster_8	4	CATSPER1	CYSRT1	KRTAP9-3	SPMIP6
cluster_9	4	CREB5	CYSRT1	FHL3	HOXA1
cluster_10	4	CTAG1A	CTAG1B	SGTA	SGTB
cluster_11	4	CTAG1A	CTAG1B	UBQLN1	UBQLN2
cluster_12	4	CYSRT1	HSBP1	KRTAP1-1	KRTAP10-9
cluster_13	4	CYSRT1	KRTAP1-1	KRTAP10-8	SCARF1
cluster_14	4	CYSRT1	KRTAP10-8	KRTAP12-3	TCEA2
cluster_15	4	CYSRT1	KRTAP6-1	KRTAP6-3	MED25
cluster_16	4	GLYCTK	KRTAP19-5	KRTAP6-2	KRTAP6-3
cluster_17	4	HOXA1	KRTAP1-3	KRTAP5-9	SDCBP
cluster_18	4	KRTAP1-3	KRTAP9-3	KRTAP9-8	UNC119
cluster_19	4	KRTAP10-8	KRTAP12-3	KRTAP9-2	ZNF20
cluster_20	4	NAPB	STX1A	STX2	STX4
cluster_21	4	RBMY1A1	RBMY1F	RBMY1J	ZNF317
cluster_22	4	RNF4	UBE2I	UBQLN1	UBQLN2
cluster_23	3	ALOX15B	CTAG1A	CTAG1B
cluster_24	3	APOBEC3C	RBMY1F	RBMY1J
cluster_25	3	AQP2	CLCA4	PANX1
cluster_26	3	ASCL3	ID1	TCF12
cluster_27	3	ATP1B3	STOM	TMEM98
cluster_28	3	BAG3	HSPB7	HSPB8
cluster_29	3	BATF3	CREB5	FOSL1
cluster_30	3	CCHCR1	IQCC	PROSER3
cluster_31	3	CLIP4	MAP7	ZNF114
cluster_32	3	CRMP1	DPYSL2	DPYSL3
cluster_33	3	DOLK	KCNA1	KCNA10
cluster_34	3	EEF2KMT	HPRT1	PRTFDC1
cluster_35	3	EXOSC1	EXOSC5	EXOSC8
cluster_36	3	FGF11	RPL22	STAC3
cluster_37	3	HBB	HBM	HBZ
cluster_38	3	KCTD10	KCTD13	TNFAIP1
cluster_39	3	KRT20	KRT3	KRT75
cluster_40	3	KRTAP5-2	KRTAP5-4	NUFIP2
cluster_41	3	KRTAP6-1	KRTAP6-2	NAF1
cluster_42	3	LCE1E	LCE2C	LCE3B
cluster_43	3	LCE3A	LCE3B	TGFB1
cluster_44	3	LSM2	LSM6	PATL1
cluster_45	3	NICN1	RUSC1	ZNF77
cluster_46	3	NKRF	PRKRA	STAU1
cluster_47	3	OCRL	PHETA1	PHETA2
cluster_48	3	PACSIN1	PACSIN2	PACSIN3
cluster_49	3	PCYT1A	PCYT1B	VKORC1L1
cluster_50	3	PRKAA2	PRKAB1	PRKAG1
cluster_51	3	PRKACA	PRKAR1A	PRKAR1B
cluster_52	3	PRMT1	PRMT8	SYNCRIP
cluster_53	3	PSEN1	PSENEN	SLC10A6
cluster_54	3	PSMC3	PSMC6	PSMD9
cluster_55	3	PYGB	PYGL	PYGM
cluster_56	3	RABGEF1	RAD23A	UBA52
cluster_57	3	RALY	RALYL	TIGD3
cluster_58	3	RBM39	SREK1	SRSF11
cluster_59	3	S100A1	S100A2	S100A3
cluster_60	3	SGCB	SGCZ	SMIM3
cluster_61	3	SMN1	SMN2	SNU13
cluster_62	3	STX10	STX1A	STX4
cluster_63	3	ZBTB26	ZBTB48	ZBTB6
cluster_64	3	ZKSCAN4	ZNF446	ZSCAN30
cluster_65	6	CYSRT1	KRTAP12-3	KRTAP9-2	LYVE1	NBPF19	NOTCH2NLA
cluster_66	5	ADAMTSL4	HOXA1	MYO15B	NBPF19	NOTCH2NLA
cluster_67	5	CYSRT1	GGN	KRTAP2-3	KRTAP2-4	KRTAP5-9
cluster_68	5	CYSRT1	KRTAP10-8	NBPF19	NOTCH2NLA	RECK
cluster_69	5	KRTAP10-1	KRTAP10-8	KRTAP9-2	KRTAP9-8	RNF8
cluster_70	12	ADAMTSL4	CYSRT1	KRTAP5-9	KRTAP9-2	KRTAP9-8	LCE1C	LCE1D	LCE1E	LCE1F	LCE2C	LCE5A	NTAQ1
cluster_71	10	ANKS1A	CYSRT1	HOXA1	KRTAP10-11	KRTAP10-8	KRTAP10-9	KRTAP4-2	KRTAP9-3	NBPF19	NOTCH2NLA
cluster_72	6	ATOSB	CYSRT1	KRTAP19-5	KRTAP19-6	KRTAP6-2	KRTAP6-3
cluster_73	6	CATSPER1	HOXA1	LCE1A	LCE1C	LCE1F	SPRY2
cluster_74	9	CATSPER1	CREB5	CYSRT1	FRS3	HOXA1	KRTAP1-1	KRTAP10-8	NBPF19	NOTCH2NLA
cluster_75	7	MBNL3	PRR20B	PRR20C	PRR20D	PRR20E	RBM23	ZCCHC14
cluster_76	7	SCAND1	ZKSCAN7	ZNF24	ZNF446	ZSCAN21	ZSCAN22	ZSCAN23
cluster_77	4	ACTB	ACTG1	CFL1	DSTN
cluster_78	4	AGPAT3	FAM133A	NKAPD1	SREK1IP1
cluster_79	4	APOBEC1	KRTAP19-5	KRTAP6-1	KRTAP6-2
cluster_80	4	APOC4	APOC4-APOC2	UBQLN1	UBQLN2
cluster_81	4	AQP6	TMEM14B	TMX2	UNC93A
cluster_82	4	BAG6	CTAG1A	CTAG1B	HCK
cluster_83	4	C1orf94	DAZAP2	FAM168A	PLEKHB2
cluster_84	4	CAMK2A	RBPMS2	RHOXF2	SPMIP9
cluster_85	4	CLDN2	CYSRT1	KRTAP1-1	KRTAP1-3
cluster_86	4	CSTF2	CSTF2T	UBQLN1	UBQLN2
cluster_87	4	CTIF	DDX19A	DDX19B	MIF4GD
cluster_88	4	HNRNPF	HNRNPH1	HNRNPM	NUDT16L1
cluster_89	4	KRTAP1-1	KRTAP10-7	KRTAP10-9	ZBTB9
cluster_90	4	KRTAP19-5	KRTAP6-1	KRTAP6-3	MAGED1
cluster_91	4	KRTAP19-5	KRTAP6-2	KRTAP8-1	RUSC1
cluster_92	4	KRTAP19-7	KRTAP6-1	KRTAP6-3	NOTO
cluster_93	4	KRTAP9-8	LCE1C	LCE5A	NUTF2
cluster_94	4	LSM2	LSM3	LSM5	LSM6
cluster_95	4	PPP1R37	RBMY1E	RBMY1F	RBMY1J
cluster_96	4	PRPS1	PRPS2	PRPSAP1	PRPSAP2
cluster_97	4	REEP4	TMEM121	TMEM31	TMX2
cluster_98	4	S100A1	S100A2	S100A4	S100B
cluster_99	4	STX1A	STX4	STX6	USE1
cluster_100	7	ADAMTSL4	KRTAP10-1	KRTAP21-2	LCE1A	LCE2A	LCE5A	POU4F2
