cluster_0	6	ABI2	PRR20A	PRR20B	PRR20C	PRR20D	PRR20E
cluster_1	6	CCDC120	CYSRT1	HOXA1	KRTAP6-1	KRTAP6-2	KRTAP6-3
cluster_2	6	HNRNPK	RBM3	RBMY1A1	RBMY1F	RBMY1J	SNRPA
cluster_3	5	CAMK2A	CAMK2B	CAMK2D	CAMK2G	TTC5
cluster_4	5	CYSRT1	KRTAP1-3	KRTAP10-9	PRKAA2	SPRY1
cluster_5	5	LCE1A	LCE1C	LCE2B	LCE5A	PLAC8
cluster_6	4	BSCL2	CYSRT1	HOXA1	KRTAP6-3
cluster_7	4	CATSPER1	CYSRT1	KRTAP9-3	SPMIP6
cluster_8	4	CREB5	CYSRT1	FHL3	HOXA1
cluster_9	4	CTAG1A	CTAG1B	SGTA	SGTB
cluster_10	4	CTAG1A	CTAG1B	UBQLN1	UBQLN2
cluster_11	4	CYSRT1	HSBP1	KRTAP1-1	KRTAP10-9
cluster_12	4	CYSRT1	KRTAP1-1	KRTAP10-8	SCARF1
cluster_13	4	CYSRT1	KRTAP10-8	KRTAP12-3	TCEA2
cluster_14	4	CYSRT1	KRTAP6-1	KRTAP6-3	MED25
cluster_15	4	GLYCTK	KRTAP19-5	KRTAP6-2	KRTAP6-3
cluster_16	4	HNRNPCL1	HNRNPCL2	RALY	RALYL
cluster_17	4	HOXA1	KRTAP1-3	KRTAP5-9	SDCBP
cluster_18	4	KRTAP1-3	KRTAP9-3	KRTAP9-8	UNC119
cluster_19	4	KRTAP10-8	KRTAP12-3	KRTAP9-2	ZNF20
cluster_20	4	NAPB	STX1A	STX2	STX4
cluster_21	4	RBMY1A1	RBMY1F	RBMY1J	ZNF317
cluster_22	4	RNF4	UBE2I	UBQLN1	UBQLN2
cluster_23	3	ALAS1	JRK	UTP14C
cluster_24	3	APOBEC3C	PRR3	RBMY1J
cluster_25	3	ARHGEF28	CTAG1A	CTAG1B
cluster_26	3	ATP6V0D2	NICN1	RUSC1
cluster_27	3	CCHCR1	IQCC	PROSER3
cluster_28	3	CLIP4	MAP7	ZNF114
cluster_29	3	CRMP1	DPYSL2	DPYSL3
cluster_30	3	CTIF	DDX19B	MIF4GD
cluster_31	3	EEF2KMT	HPRT1	PRTFDC1
cluster_32	3	FGF11	RPL22	STAC3
cluster_33	3	HBB	HBM	HBZ
cluster_34	3	KCTD10	KCTD13	TNFAIP1
cluster_35	3	KRTAP5-2	KRTAP5-4	KRTAP5-9
cluster_36	3	KRTAP6-1	KRTAP6-2	NAF1
cluster_37	3	LSM2	LSM6	PATL1
cluster_38	3	PACSIN1	PACSIN2	PACSIN3
cluster_39	3	PCYT1A	PCYT1B	VKORC1L1
cluster_40	3	PRKAA2	PRKAB1	PRKAG1
cluster_41	3	PRMT1	PRMT8	SYNCRIP
cluster_42	3	PSEN1	PSENEN	SLC10A6
cluster_43	3	PSMC3	PSMC6	PSMD9
cluster_44	3	PYGB	PYGL	PYGM
cluster_45	3	S100A1	S100A4	S100B
cluster_46	3	SMN1	SMN2	SNU13
cluster_47	3	STX10	STX1A	STX4
cluster_48	3	ZBTB26	ZBTB48	ZBTB6
cluster_49	3	ZKSCAN4	ZNF446	ZSCAN30
cluster_50	6	CYSRT1	KRTAP12-3	KRTAP9-2	LYVE1	NBPF19	NOTCH2NLA
cluster_51	5	ADAMTSL4	HOXA1	MYO15B	NBPF19	NOTCH2NLA
cluster_52	5	CYSRT1	GGN	KRTAP2-3	KRTAP2-4	KRTAP5-9
cluster_53	5	CYSRT1	KRTAP10-8	NBPF19	NOTCH2NLA	RECK
cluster_54	5	KRTAP10-1	KRTAP10-8	KRTAP9-2	KRTAP9-8	RNF8
cluster_55	12	ADAMTSL4	CYSRT1	KRTAP5-9	KRTAP9-2	KRTAP9-8	LCE1C	LCE1D	LCE1E	LCE1F	LCE2C	LCE5A	NTAQ1
cluster_56	10	ANKS1A	CYSRT1	HOXA1	KRTAP10-11	KRTAP10-8	KRTAP10-9	KRTAP4-2	KRTAP9-3	NBPF19	NOTCH2NLA
cluster_57	6	ATOSB	CYSRT1	KRTAP19-5	KRTAP19-6	KRTAP6-2	KRTAP6-3
cluster_58	6	CATSPER1	HOXA1	LCE1A	LCE1C	LCE1F	SPRY2
cluster_59	9	CATSPER1	CREB5	CYSRT1	FRS3	HOXA1	KRTAP1-1	KRTAP10-8	NBPF19	NOTCH2NLA
cluster_60	7	ANKHD1	PRR20B	PRR20C	PRR20D	PRR20E	SERF2	ZCCHC14
cluster_61	7	SCAND1	ZKSCAN7	ZNF24	ZNF446	ZSCAN21	ZSCAN22	ZSCAN23
cluster_62	4	ACTB	ACTG1	CFL1	DSTN
cluster_63	4	AGPAT3	FAM133A	NKAPD1	SREK1IP1
cluster_64	4	APOBEC1	KRTAP19-5	KRTAP6-1	KRTAP6-2
cluster_65	4	APOBEC3C	PPP1R37	RBMY1F	RBMY1J
cluster_66	4	APOC4	APOC4-APOC2	UBQLN1	UBQLN2
cluster_67	4	AQP6	TMEM14B	TMX2	UNC93A
cluster_68	4	C1orf94	DAZAP2	FAM168A	PLEKHB2
cluster_69	4	CAMK2A	RBPMS2	RHOXF2	SPMIP9
cluster_70	4	CLDN2	CYSRT1	KRTAP1-1	KRTAP1-3
cluster_71	4	CSTF2	CSTF2T	UBQLN1	UBQLN2
cluster_72	4	KRTAP1-1	KRTAP10-7	KRTAP10-9	ZBTB9
cluster_73	4	KRTAP19-5	KRTAP6-1	KRTAP6-3	MAGED1
cluster_74	4	KRTAP19-5	KRTAP6-2	KRTAP8-1	RUSC1
cluster_75	4	KRTAP19-7	KRTAP6-1	KRTAP6-3	NOTO
cluster_76	4	KRTAP9-8	LCE1C	LCE5A	NUTF2
cluster_77	4	LSM2	LSM3	LSM5	LSM6
cluster_78	4	OCRL	PHETA1	PHETA2	PLEKHJ1
cluster_79	4	PGBD1	ZKSCAN4	ZKSCAN7	ZSCAN32
cluster_80	4	PRPS1	PRPS2	PRPSAP1	PRPSAP2
cluster_81	4	REEP4	TMEM121	TMEM31	TMX2
cluster_82	4	SEPTIN1	SEPTIN11	SEPTIN12	SEPTIN5
cluster_83	7	ADAMTSL4	KRTAP10-1	KRTAP21-2	LCE1A	LCE2A	LCE5A	POU4F2
cluster_84	9	CYSRT1	FARS2	KRTAP1-1	KRTAP10-7	KRTAP10-8	KRTAP10-9	MDFI	PCSK5	SPRY1
cluster_85	6	AQP6	CREB3L1	EBP	JAGN1	TMEM14B	TMIE
cluster_86	6	CYSRT1	HOXA1	KRTAP1-3	NBPF19	NOTCH2NLA	PLEKHN1
cluster_87	6	CYSRT1	IL16	KRTAP1-1	KRTAP1-3	KRTAP10-8	TRIM42
cluster_88	6	CYSRT1	KRT20	KRTAP1-1	KRTAP10-8	KRTAP12-3	KRTAP6-3
cluster_89	6	KRTAP10-1	KRTAP10-8	KRTAP4-5	KRTAP5-11	KRTAP9-3	SH3GLB2
cluster_90	5	CAMK2B	CAMK2G	KRTAP6-1	KRTAP6-2	KRTAP6-3
cluster_91	5	CYSRT1	FAM124B	KRTAP1-5	KRTAP9-3	TRIM42
cluster_92	5	CYSRT1	FAM83A	KRTAP6-2	KRTAP6-3	KRTAP8-1
cluster_93	5	EBP	FAM209A	FCER1G	TMEM14B	TMEM31
cluster_94	9	CYSRT1	ENKD1	HOXA1	KRTAP10-8	KRTAP12-1	KRTAP4-11	KRTAP5-9	MDFI	VWC2
cluster_95	15	KRTAP5-2	KRTAP5-4	KRTAP5-9	LCE1B	LCE1D	LCE1E	LCE1F	LCE2B	LCE2C	LCE2D	LCE3B	LCE5A	RNF4	UBE2I	ZNF696
cluster_96	10	CYSRT1	HOXA1	KRTAP1-1	KRTAP1-3	KRTAP10-8	KRTAP6-3	KRTAP9-3	NBPF19	NOTCH2NLA	PVR
cluster_97	6	C1orf35	CCNL1	FAM133A	NKAPD1	PRPF40A	SREK1IP1
cluster_98	6	HOXA1	KRTAP10-7	KRTAP10-8	KRTAP5-9	MDFI	PIN1
cluster_99	6	HOXA1	KRTAP10-8	KRTAP9-3	KRTAP9-8	PAX5	PAX6
cluster_100	11	ANKHD1	ESRP1	MBNL3	NOTCH3	PRR20A	PRR20B	PRR20C	PRR20D	PRR20E	RBM23	RBM42
