cluster_0	3	PYGB	PYGL	PYGM
cluster_1	3	ANKRD2	MAPK6	MAPKAPK5
cluster_2	3	B4GALT1	OR10G4	RPL12
cluster_3	3	DCXR	ELF5	GLRX2
cluster_4	3	EEF1B2	EEF1G	SPRYD4
cluster_5	3	ISG15	UBA7	USP18
cluster_6	3	S100A13	S100A14	S100A16
cluster_7	3	USP12	USP46	WDR20
cluster_8	4	CRMP1	DPYSL2	DPYSL3	DPYSL5
cluster_9	4	E2F4	E2F6	TFDP1	TFDP2
cluster_10	3	ACBD6	NMT1	NMT2
cluster_11	3	CHRNA1	GRID1	LILRB3
cluster_12	3	CNNM1	PTP4A1	PTP4A2
cluster_13	3	EED	EZH1	EZH2
cluster_14	3	ELOB	ELOC	METTL21C
cluster_15	3	LEO1	PAF1	TCEA3
cluster_16	3	NPLOC4	UFD1	VPS26B
cluster_17	4	PRPS1	PRPS2	PRPSAP1	PRPSAP2
cluster_18	3	PRMT1	PRMT8	SYNCRIP
cluster_19	4	GSTM2	GSTM3	GSTM4	GSTM5
cluster_20	3	AMPD1	AMPD2	AMPD3
cluster_21	3	BPGM	DYNC1LI1	PGAM2
cluster_22	3	BTG2	CNOT7	TOB2
cluster_23	3	BUD23	THUMPD3	TRMT112
cluster_24	3	CPLANE2	FUZ	RND3
cluster_25	3	CYREN	ERCC6L2	MKLN1
cluster_26	3	DNAJB4	DPCD	RUVBL2
cluster_27	3	EIF4E	EIF4EBP2	EIF4EBP3
cluster_28	3	FEM1C	MALT1	MCM8
cluster_29	3	GPN1	GPN2	RPAP2
cluster_30	3	HIRIP3	PMM2	SGK2
cluster_31	3	MAT1A	MAT2A	PRC1
cluster_32	3	NDFIP1	NDFIP2	UQCRH
cluster_33	3	TCP11L2	TUBA4A	TUBA8
cluster_34	4	AAGAB	AP1S3	AP2A2	AP2S1
cluster_35	4	AP4M1	FNTA	PGGT1B	USP47
cluster_36	4	APBA2	MAGEB6	ROBO1	SUPV3L1
cluster_37	4	ACTB	ACTG1	CFL1	DSTN
cluster_38	4	CETN1	CETN2	POC5	SGSM1
cluster_39	3	ABTB1	EEF1A2	EEF1D
cluster_40	3	ACADVL	CALR	TAF1B
cluster_41	3	AP1AR	ATCAY	KLC1
cluster_42	3	ARMC8	GID8	RMND5A
cluster_43	3	ARPP19	FCF1	SPDYC
cluster_44	3	C1orf174	CTDSPL2	PDIK1L
cluster_45	3	CFAP43	SEC13	SEC16B
cluster_46	3	COPS2	GPS1	PSMD11
cluster_47	3	CUL2	RBX1	UBE2M
cluster_48	3	DLD	ITGB1BP1	PDHX
cluster_49	3	DNAJB1	EEF1A1	TTLL12
cluster_50	3	G3BP1	G3BP2	USP10
cluster_51	3	GNAI1	GNAI2	PCP2
cluster_52	3	NDUFA5	NDUFS3	TTR
cluster_53	3	PHKA2	PHKB	PHKG2
cluster_54	3	VPS26B	VPS29	VPS35
cluster_55	4	AGAP1	C1QC	WDR83OS	ZNF534
cluster_56	4	AGPS	GORASP1	SCRN1	ZNF25
cluster_57	4	GEMIN6	GEMIN7	MAGI1	RASL11B
cluster_58	4	FAM229B	TSKS	TSSK1B	TSSK2
cluster_59	5	HNRNPC	HNRNPCL1	HNRNPCL2	RALY	RALYL
cluster_60	5	S100A1	S100A2	S100A3	S100A4	S100B
cluster_61	3	ARHGEF2	RHOA	RIPOR2
cluster_62	3	ATG14	BECN1	UVRAG
cluster_63	3	ATG16L1	RAB33B	RUFY2
cluster_64	3	BIRC5	LAMTOR4	LAMTOR5
cluster_65	3	CBR4	MEPE	ZXDC
cluster_66	3	CCDC88C	GNAI3	RGS14
cluster_67	3	CCNB1IP1	CUL5	RNF7
cluster_68	3	CHMP1B	CHMP3	STAMBP
cluster_69	3	CHMP5	VPS4B	ZFYVE19
cluster_70	3	COMMD1	COMMD6	COMMD9
cluster_71	3	EXOC3L2	GPR148	TNFSF18
cluster_72	3	LAMTOR2	LAMTOR3	TFE3
cluster_73	3	METTL1	RABGGTB	WDR4
cluster_74	3	NAMPT	PTCD2	USP49
cluster_75	3	OPLAH	TPK1	ZNF451
cluster_76	3	PACSIN1	PACSIN2	PACSIN3
cluster_77	3	RAN	USO1	XPO7
cluster_78	4	CTIF	DDX19A	DDX19B	MIF4GD
cluster_79	8	ADARB1	EIF2AK2	NKRF	PNPT1	PRKRA	STAU1	STRBP	ZNF346
cluster_80	9	HBA1	HBA2	HBB	HBD	HBE1	HBG2	HBQ1	HBZ	RFESD
cluster_81	4	OCRL	PHETA1	PHETA2	PLEKHJ1
cluster_82	5	LGALS7	LGALS7B	SSBP1	TAB1	TGM5
cluster_83	4	BTF3	BTF3L4	NAA40	SMYD2
cluster_84	4	CAB39	MED7	SHMT2	STK24
cluster_85	4	LYPD6	MBD5	SS18L2	YY1AP1
cluster_86	4	LEMD3	SMAD1	SMAD4	SMAD9
cluster_87	4	LUC7L	LUC7L2	SRSF6	SRSF7
cluster_88	3	ADI1	APPL1	RAB5A
cluster_89	3	AIMP1	RARS1	ZNF521
cluster_90	3	ALS2CL	RAB31	RAB5C
cluster_91	3	ANKK1	C12orf57	INSL3
cluster_92	3	AP5Z1	NUP93	OPCML
cluster_93	3	ARCN1	COPB1	GTPBP4
cluster_94	3	ARL2	ARL2BP	CFAP20
cluster_95	3	ATG12	ATG3	IER2
cluster_96	3	ATXN7L3	ENY2	USP22
cluster_97	3	B4GALT7	RABGGTA	RABGGTB
cluster_98	3	BATF	COX8A	JUNB
cluster_99	3	CACNG2	WAS	WIPF1
cluster_100	3	CHRAC1	POLE3	POLE4
cluster_101	3	CLDND1	CXCR1	ZDHHC4
cluster_102	3	CNOT9	GADD45A	GADD45B
cluster_103	3	CUEDC2	DR1	TBP
cluster_104	3	DCP1A	GALK1	PNRC2
cluster_105	3	DYDC2	POLR1A	UBXN2A
cluster_106	3	DYNLT3	PMS1	ZC3H14
cluster_107	3	E2F8	OLFM3	STUB1
cluster_108	3	EMC2	EMC8	EMC9
cluster_109	3	FOXJ1	FOXN4	RFX2
cluster_110	3	GALT	GRPEL1	NQO1
cluster_111	3	GSTA2	GSTA4	GSTA5
cluster_112	3	HACE1	RAB4A	RBSN
cluster_113	3	HAUS2	LIG4	XRCC4
cluster_114	3	HNRNPH2	MSI1	MSI2
cluster_115	3	KCNJ15	KCNJ2	KCNJ5
cluster_116	3	NPM1	NPM2	PLEKHF1
cluster_117	3	PMM1	RAB6A	RAB6B
cluster_118	3	SETBP1	SPANXA1	SPANXA2
cluster_119	5	ARL2	ARL2BP	ARL3	PDE6D	TBL1X
cluster_120	5	IMPA1	IMPA2	NAE1	SLC44A3	UBA3
cluster_121	5	FTSJ3	LRRC45	PHLDA2	SSX2	SSX2B
cluster_122	5	CNKSR1	CYTH1	CYTH2	CYTH3	IPCEF1
cluster_123	4	ARAF	MAP2K2	NRAS	RAF1
cluster_124	4	CCDC59	MAGEA8	ZNF221	ZNF224
cluster_125	4	CLIC2	CLIC4	CLIC5	TPRN
cluster_126	4	EEPD1	GRIP1	MFAP3	WDR6
cluster_127	4	RGL3	RIT1	RIT2	RRAS2
cluster_128	3	CLIP4	MAP7	ZNF114
cluster_129	3	S100A1	S100B	S100P
cluster_130	4	DRAP1	TAF6L	TAF9	TAF9B
cluster_131	3	ACAA1	DNAJC27	TFCP2
cluster_132	3	ACAD11	CD2BP2	ZNHIT2
cluster_133	3	ARHGEF2	POP7	RPP25L
cluster_134	3	BMX	STAT3	SYK
cluster_135	3	C5orf22	ELOF1	WBP11
cluster_136	3	CDCA3	CTDSP2	CTDSPL
cluster_137	3	CHIA	FBXL7	TBC1D5
cluster_138	3	DCUN1D5	HUS1	RAD9A
cluster_139	3	DUSP12	EIF5	M6PR
cluster_140	3	EGF	MGST1	VIP
cluster_141	3	FBXO16	NXF3	NXT1
cluster_142	3	FDXACB1	PHKA1	TUBGCP4
cluster_143	3	HPGDS	LIF	PDE3B
cluster_144	3	IFIT1B	IFIT2	IFIT3
cluster_145	3	IL17A	KCNIP4	TRH
cluster_146	3	IP6K1	RPL11	UBE4A
cluster_147	3	MAGI2	PDZD11	PLEKHA5
cluster_148	3	MLKL	NANOS2	S100A10
cluster_149	3	OGT	SAP30BP	TRAF7
cluster_150	3	RAN	TRA2A	XPOT
cluster_151	3	SRP72	SULT1C3	SULT2B1
cluster_152	3	SWSAP1	UQCRB	ZSWIM7
cluster_153	6	ASB9	CKM	CKMT1A	CKMT1B	OCM	PSMC3
cluster_154	12	C11orf65	CALM1	CALM2	CALM3	CAMTA2	DRC9	IQCE	IQCN	KCNN1	POC5	SPATA17	ZNF280A
cluster_155	4	SEPTIN1	SEPTIN11	SEPTIN12	SEPTIN5
cluster_156	6	LIN7A	LIN7B	LIN7C	MPP2	MPP3	MPP7
cluster_157	4	C14orf39	HPGDS	LIF	MT1X
cluster_158	4	DRG1	DRG2	RWDD1	ZC3H15
cluster_159	7	NPLOC4	TMCO4	UFD1	VPS26A	VPS26B	VPS29	VPS35
cluster_160	4	ASB9	CKB	CKM	CKMT1B
cluster_161	3	ACY1	FMNL3	NUDT1
cluster_162	3	ANKRD40	RFC3	RFC4
cluster_163	3	ANXA10	DCP1B	EDC3
cluster_164	3	ARF4	COPS3	COPS8
cluster_165	3	ARHGDIG	FUCA1	MED10
cluster_166	3	ATP1A4	RIC8A	SLC2A13
cluster_167	3	ATP5PO	TBC1D10A	TEX13A
cluster_168	3	C1QTNF5	DEFB118	GUCA1A
cluster_169	3	CA9	CSRP1	REEP1
cluster_170	3	CDK5	CDKN1B	SPDYA
cluster_171	3	CFAP161	DPYSL3	DPYSL5
cluster_172	3	CRK	CRKL	USP53
cluster_173	3	DACT3	SESTD1	ZNF830
cluster_174	3	FBXL3	MSRA	SELENBP1
cluster_175	3	FKBP5	MCM7	MCMBP
cluster_176	3	GNGT1	UBXN4	ZNF277
cluster_177	3	GTF2H4	GTF2H5	NGRN
cluster_178	3	ISY1	PPIE	XAB2
cluster_179	3	MYL6B	ROPN1L	SPA17
cluster_180	3	NPM3	PYROXD1	UPRT
cluster_181	3	PKIA	PRC1	PRKACB
cluster_182	5	ATG4B	IRGQ	MAP1LC3A	MAP1LC3B	SQSTM1
cluster_183	3	LSM5	SNRPE	SNRPF
cluster_184	7	NR1H2	NR1H3	NR1H4	RARB	RARG	RXRB	RXRG
cluster_185	4	ACTL8	CERT1	CSNK1G2	FTSJ1
cluster_186	4	ADPRS	CLCN1	PRDM5	VIPR1
